#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/PI5Z_2h.txt#:type=:list
#Associated Gene Name	XPI5Z_2h_Rep1	XPI5Z_2h_Rep2	XPI5Z_2h_Rep3	XPI5Z_2h_Rep4	XDMSO_2h_Rep1_1	XDMSO_2h_Rep2_1	XDMSO_2h_Rep3_1	XDMSO_2h_Rep4_1	C: Student's T-test Significant PI5Z_2h_DMSO_2h	C: Student's T-test significant	N: Valid values XPI5Z_2h	N: Valid values XDMSO_2h	N: -Log Student's T-test p-value PI5Z_2h_DMSO_2h	N: Student's T-test q-value PI5Z_2h_DMSO_2h	N: Student's T-test Difference PI5Z_2h_DMSO_2h	N: Student's T-test Test statistic PI5Z_2h_DMSO_2h
ZFAND2B	17.1181	16.6628	16.6135	16.5275	16.8453	16.3823	16.1721	16.1391			4	4	0.823553	0.3944	0.345819	1.64958
CHTF18	16.4911	16.4471	16.451	16.4364	16.0493	16.0413	16.2624	16.2956			4	4	2.28023	0.120024	0.294264	4.27309
LEO1	17.9321	17.8775	17.9089	17.8251	17.6396	17.7491	17.8086	17.8231			4	4	1.47297	0.198478	0.13078	2.74184
SMIM4	14.8534	15.4935	15.6395	15.683	15.1975	15.7161	15.0874	15.6674			4	4	0.000301064	0.999639	0.000226736	0.000905314
NUDCD2	17.7782	17.6262	17.8141	17.8848	17.6677	17.7058	17.8723	17.6245			4	4	0.321139	0.71116	0.0582519	0.757606
SNRNP27	17.3303	17.0109	17.1556	17.4758	16.7039	16.8221	16.9928	17.226			4	4	1.04531	0.304406	0.306955	2.01845
TFB1M	18.0769	18.0376	18.101	17.979	18.0858	18.0629	18.1641	17.9782			4	4	0.205074	0.819083	-0.0240874	-0.517039
STAG1	16.175	16.0878	15.9652	15.9468	16.4165	16.2912	15.9869	15.7818			4	4	0.192857	0.830349	-0.0754116	-0.490169
SCFD1	19.0492	18.9886	19.0821	18.8817	18.9402	18.8754	18.9846	19.0193			4	4	0.366109	0.677073	0.0455513	0.845179
CANT1	17.9058	17.7247	17.6255	17.7629	17.7976	17.7681	17.6895	17.6308			4	4	0.187748	0.835803	0.0332141	0.478827
POF1B	18.1218	18.0938	18.0919	18.0507	18.0537	17.9751	18.0082	18.04			4	4	1.6628	0.169917	0.0702825	3.07734
HNRNPLL	16.9436	16.9391	17.0524	16.9567	16.9773	17.1404	17.104	16.976			4	4	0.745292	0.43092	-0.0764794	-1.51819
C4orf3	18.2032	17.9249	17.0825	17.7035	17.8236	17.9894	17.9957	17.0892			4	3	0.00424888	0.996016	0.00408697	0.0127191
FAR1	18.48	18.6748	18.7629	18.937	18.3545	18.8113	18.8326	18.8147			4	4	0.0236486	0.97813	0.0104108	0.0692996
UBLCP1	18.482	18.5807	18.6318	18.5898	18.402	18.4511	18.5516	18.4776			4	4	1.1891	0.256098	0.100513	2.2583
TSEN15	17.5676	17.8717	18.091	17.5954	17.2682	17.5443	18.022	17.8464			4	4	0.213744	0.810735	0.111195	0.535899
PCNP	19.2673	19.1825	19.1602	19.1478	19.0831	19.0437	19.0481	18.9133			4	4	1.96427	0.130352	0.167367	3.63826
SPRYD4	16.9335	16.7482	16.8155	16.6632	16.8164	17.0349	16.712	16.9539			4	4	0.434109	0.629393	-0.0891871	-0.973205
C1orf85	16.3413	15.9075	15.4126	15.8242	15.8211	15.851	15.9692	15.7909			4	4	0.0234725	0.978427	0.0133688	0.0687964
C2orf47	17.9364	18.0756	18.0743	17.8001	18.3344	18.2411	18.1486	17.8969			4	4	0.793536	0.41123	-0.183687	-1.59932
TRUB1	16.4094	16.0559	16.0307	16.2078	16.4569	16.8139	16.1463	15.6285			4	4	0.119909	0.891857	-0.0854836	-0.321501
LMO7	19.1848	19.1551	19.2162	19.1819	19.0721	19.0768	19.086	19.1691			4	4	1.73167	0.156589	0.0835238	3.20216
SLC44A1	17.4246	17.4104	17.2489	17.4067	17.2272	17.2957	17.2067	17.2961			4	4	1.30185	0.230555	0.116217	2.4483
CKAP2	16.8887	16.9518	16.8705	16.9288	16.8397	16.7088	16.7456	17.1141			4	4	0.253351	0.774993	0.057941	0.620057
ATXN2L	19.3692	19.3735	19.3823	19.4426	19.3548	19.3796	19.3687	19.3702			4	4	0.628545	0.498411	0.0235739	1.3192
PHIP	16.9388	17.1587	17.0643	17.0374	16.9892	17.0429	17.064	17.0805			4	4	0.0396054	0.963316	0.00563955	0.114154
RTN4IP1	18.2666	15.7213	18.475	15.1214	18.7632	18.1559	17.4543	17.378			4	2	0.52124	0.561092	-1.04178	-1.13124
PRPF31	18.7969	19.0077	18.8011	18.9837	19.0483	19.1329	18.917	18.9872			4	4	0.85074	0.381187	-0.124009	-1.69498
NELFB	17.9725	17.9627	17.9229	17.9345	18.0819	17.9855	18.0116	18.1136			4	4	1.68709	0.164327	-0.10001	-3.12115
PALLD	18.8491	18.8077	18.76	18.9127	18.7798	18.8698	18.7481	18.7139			4	4	0.543076	0.548211	0.0544662	1.17
RUFY2	14.6275	15.1602	15.6645	15.0536	15.5612	15.7045	15.4298	15.51			4	4	0.988878	0.32384	-0.424928	-1.92471
SREK1	17.7514	17.529	17.6663	17.7789	17.6657	17.8296	17.7629	17.6675			4	4	0.305698	0.724638	-0.0500541	-0.726907
METTL21A	19.648	19.7195	19.497	19.574	19.9606	19.6272	19.4555	19.881			4	4	0.430606	0.631893	-0.121458	-0.966721
GEMIN6	15.8745	15.6233	16.1545	16.2857	15.8737	16.0088	15.9829	16.3196			4	4	0.131979	0.879189	-0.0617225	-0.350502
CASKIN2	12.6523	12.8935	12.0907	13.071	12.5077	12.8716	12.8334	12.8124			4	4	0.13028	0.879834	-0.0794156	-0.346448
PSPC1	20.0648	19.9292	20.0482	19.9948	19.912	19.792	19.916	20.1387			4	4	0.387609	0.661204	0.0695682	0.886182
MADD	15.8152	15.4483	15.9743	15.8625	16.4012	16.4282	15.5861	16.0445			4	4	0.731524	0.439437	-0.339929	-1.49494
SYNE2	17.3608	17.1008	17.1561	16.9702	17.4143	17.298	17.1376	17.1404			4	4	0.424429	0.635791	-0.100608	-0.955263
ACOT11	16.1108	16.4771	16.4895	16.1733	16.105	16.1197	16.2185	16.3806			4	3	0.397632	0.65434	0.106702	0.905123
GATAD2B	17.383	17.493	17.1759	17.4792	17.128	17.1196	17.0743	17.1183			4	4	1.98454	0.130649	0.272701	3.67743
DNAJC9	18.9663	18.9646	19.1668	18.92	19.0466	19.0755	19.0375	19.1689			4	4	0.58149	0.524165	-0.0777388	-1.23752
BRI3BP	18.5893	18.4728	18.3658	17.9883	18.3099	18.044	18.3104	17.9644			4	4	0.585795	0.52195	0.196897	1.24503
BBX	14.6601	14.8423	14.9002	15.1037	14.7875	15.1615	15.3996	14.8221			4	4	0.429775	0.632716	-0.166106	-0.965181
CTNNBL1	19.2004	18.9776	18.9806	18.8658	18.9286	18.881	18.93	18.8011			4	4	0.784272	0.413509	0.120882	1.58378
ING5	15.7224	15.8822	16.0965	15.8991	15.5608	16.7272	16.002	16.1568			4	4	0.361951	0.680575	-0.211632	-0.837187
SEPT1	23.671	23.3912	23.1508	22.9309	23.3229	23.0816	23.2064	23.1673			4	4	0.219385	0.805641	0.0914068	0.548081
ATG4A	15.4326	14.5389	14.6573	14.5659	15.7122	15.5973	14.239	13.3234			4	4	0.0461115	0.957927	0.0806768	0.132044
AHCTF1	17.9748	18.0094	17.9596	17.8718	17.9332	17.8084	17.9107	17.8462			4	4	0.993448	0.322511	0.0792933	1.9323
DGCR8	14.4567	14.9988	15.3945	15.5514	17.0307	16.9009	15.5961	15.5998			4	4	1.35651	0.219945	-1.18155	-2.5413
TTN	17.5624	17.4788	17.7782	17.5526	17.3825	17.3841	17.7587	17.049			4	4	0.592377	0.517256	0.199393	1.25651
OVCA2	17.5195	17.4592	17.2794	17.2048	17.3352	17.4631	17.3414	17.0666			4	4	0.231735	0.795845	0.0641809	0.574518
LZIC	18.2515	18.1976	18.263	18.0828	18.4967	18.4592	18.351	18.1742			4	4	1.0715	0.296466	-0.171553	-2.06201
IRGQ	18.5618	18.6811	18.448	18.5744	18.5017	18.7397	18.5711	18.6066			4	4	0.223438	0.801087	-0.0384555	-0.556793
DDB2	18.5691	18.462	18.5404	18.3229	18.5385	18.5706	18.5193	18.5568			4	4	0.61337	0.507006	-0.0726781	-1.29297
SMPDL3B	16.5858	16.4315	16.5795	16.8861	16.181	16.7664	16.8685	17.2807			4	4	0.255032	0.773551	-0.153434	-0.623562
DDX1	20.2518	20.2972	20.2572	20.2772	20.1912	20.1873	20.1828	20.254			4	4	1.8363	0.143513	0.0670247	3.39542
SEC14L1	14.9086	15.1223	15.2494	15.5335	14.7825	15.7229	14.9658	16.5627			4	4	0.299802	0.728668	-0.305037	-0.715093
SLC39A7	14.3264	14.9186	14.9767	13.9912	15.8126	14.5833	15.7847	16.4841			4	4	1.27981	0.236679	-1.11298	-2.41098
PIEZO1	15.6904	15.3825	15.3925	15.1702	15.4841	15.5492	15.4121	16.1659			4	4	0.558819	0.53677	-0.243915	-1.19777
FAM3C	17.9678	17.7017	17.8674	17.7912	17.8975	17.7448	17.8433	18.0684			4	4	0.262921	0.766118	-0.0564785	-0.639938
H1FX	19.6408	19.229	19.4581	18.9911	19.2127	19.183	19.367	19.2542			4	4	0.204367	0.820211	0.0755258	0.515493
PSMF1	17.771	18.2128	18.0197	18.0608	17.8163	18.0478	17.7778	17.8417			4	4	0.63053	0.497718	0.145183	1.32262
SLC7A6	15.1988	15.5358	15.5447	15.4529	15.318	15.4937	15.6774	14.9526			4	4	0.160233	0.854776	0.0726233	0.416607
GBF1	18.8793	18.9276	18.9538	18.8931	19.1155	18.9306	18.9412	18.8423			4	4	0.311098	0.719854	-0.0439625	-0.737682
LPIN2	15.5018	14.7849	14.7594	15.0114	15.4807	14.9849	15.5337	14.5731			4	4	0.175928	0.843436	-0.128716	-0.452341
RTF1	17.6999	17.804	17.845	17.7998	17.6476	17.7813	17.8446	17.9004			4	4	0.0348294	0.967706	-0.00630617	-0.100878
NCSTN	19.7493	19.6091	19.5581	19.443	19.694	19.6191	19.6096	19.5035			4	4	0.0806198	0.927092	-0.0166726	-0.223479
TM9SF4	19.0715	18.9409	18.8715	18.79	18.9502	18.9188	18.9645	19.0061			4	4	0.274967	0.753359	-0.0414057	-0.664733
TMEM131	15.7075	15.6787	15.817	16.0709	16.0358	16.3645	16.1168	16.1502			4	4	1.65798	0.169432	-0.348264	-3.06866
IP6K1	14.8105	14.7889	14.6432	14.6821	14.8524	14.5452	14.4427	14.6646			4	4	0.494451	0.578825	0.104931	1.08326
MRPS27	18.2496	18.2701	18.3674	18.1771	18.3373	18.3559	18.1556	18.2847			4	4	0.106839	0.902931	-0.0173221	-0.289534
FAM168A	16.4136	14.9257	15.6226	15.8584	16.1488	14.792	15.4562	15.2777			4	4	0.285752	0.745309	0.286379	0.686724
AP3S1	18.5628	18.6417	18.7147	18.6052	18.6408	18.5315	18.5121	18.8166			4	4	0.0261058	0.977043	0.00586462	0.076301
TSC1	14.9469	14.6134	15.056	14.3917	14.0337	14.1766	14.7451	14.4007			4	4	0.973172	0.32925	0.41296	1.89863
UBXN4	17.6498	17.6406	17.6167	17.5477	17.8429	17.7841	17.6635	17.4654			4	4	0.379097	0.666597	-0.0752521	-0.870009
PHF3	16.3486	16.5777	16.4961	16.556	16.1999	16.3836	16.4808	16.5806			4	4	0.377722	0.668003	0.0833964	0.86739
SLC9A6	15.0177	14.4822	15.3587	15.3663	15.5992	15.0971	15.4929	15.5542			4	4	0.792769	0.411311	-0.379643	-1.59803
NDRG1	17.2284	16.8821	16.7629	17.0629	17.0826	16.6546	16.732	16.808			4	4	0.555284	0.540171	0.164754	1.19155
HSPH1	21.8995	21.936	21.9121	22.0676	21.9309	21.9498	21.9166	21.9244			4	4	0.241342	0.786527	0.0233884	0.59487
SEPT8	17.7578	18.0159	17.7906	17.8317	17.6968	17.8346	17.729	17.8575			4	4	0.446926	0.61919	0.0695305	0.996833
RQCD1	18.1426	17.9067	17.8795	17.7883	17.8539	17.7213	17.8428	17.8375			4	4	0.683718	0.470546	0.115402	1.41379
LPGAT1	15.2784	15.4422	15.7377	15.7009	16.3928	16.2931	16.1314	16.1242			4	4	2.80606	0.112923	-0.695555	-5.46657
TBC1D5	16.5664	16.255	16.3515	16.2261	16.2882	16.2507	16.3602	16.4345			4	4	0.0669884	0.939738	0.0163746	0.188017
MYO18A	16.7579	16.4661	16.4697	16.0886	16.6872	16.368	16.5001	16.2896			4	4	0.0331274	0.969615	-0.0156136	-0.0961166
LARP4B	18.251	18.2912	18.2747	18.3117	18.3048	18.2597	18.3193	18.3325			4	4	0.489175	0.582161	-0.0218983	-1.07375
GCN1L1	19.8653	19.7399	19.6896	19.68	19.7973	19.6643	19.6684	19.6587			4	4	0.373424	0.671486	0.0465212	0.859187
DHX38	17.322	17.1686	17.1918	17.1998	17.1171	17.1756	17.1899	17.0968			4	4	0.938173	0.343001	0.0756927	1.84049
NUP205	20.9509	20.8893	20.7998	20.8037	21.2124	21.0118	20.8867	20.8128			4	4	0.59851	0.512959	-0.119986	-1.26718
ANKS1A	16.4461	16.4619	16.5722	16.4626	16.4738	16.4647	16.631	16.5615			4	4	0.427797	0.634544	-0.0470433	-0.961514
NSMAF	16.144	16.0096	15.8545	15.7232	16.0716	15.9687	15.9724	15.8412			4	4	0.110095	0.90058	-0.0306535	-0.297554
PIGK	17.4215	17.5851	17.5298	17.5124	17.6672	17.43	17.6519	17.4677			4	4	0.243036	0.784705	-0.0419974	-0.59844
MRPS31	17.5837	17.9291	17.8766	17.758	17.733	17.7013	17.7751	17.6948			4	4	0.328585	0.704949	0.0608273	0.772288
AKAP1	16.5375	16.8158	16.7714	17.0849	16.7202	16.6136	16.7571	16.7625			4	4	0.321463	0.7109	0.089035	0.758245
SORL1	16.325	15.6409	16.2227	15.902	15.7874	16.2049	16.2328	16.0842			4	4	0.108465	0.900653	-0.0546744	-0.293543
CENPI	14.583	14.7811	14.4123	14.5101	15.9546	15.2769	14.1846	13.8309			3	4	0.190154	0.832328	-0.2401	-0.484178
ALG3	17.2392	16.8733	16.7209	16.6284	17.0387	16.7484	16.5926	16.0998			4	4	0.465847	0.601786	0.245543	1.03146
ANP32B	21.1804	21.1698	21.2818	21.143	21.0237	20.9392	20.9623	21.0867			4	4	2.26627	0.120952	0.190787	4.24387
PVRL2	17.1754	17.2856	17.142	17.1716	17.031	17.2188	17.2558	17.3234			4	4	0.0692214	0.937553	-0.0135937	-0.193883
RABGGTA	18.2965	18.3439	18.3241	18.3524	18.1845	18.2842	18.1596	18.3838			4	4	0.702457	0.4567	0.0762091	1.44568
PRCC	17.1921	17.1092	17.1679	17.1983	16.9631	16.8836	17.0835	16.9679			4	4	2.2414	0.119152	0.192323	4.1921
TFG	19.4353	19.6738	19.6499	19.5306	19.6526	19.6313	19.6205	19.6657			4	4	0.5853	0.521716	-0.070086	-1.24417
USP6NL	15.2461	15.1426	15.078	14.8568	15.6126	15.5766	15.7731	15.0317			4	4	1.21718	0.251263	-0.417601	-2.30542
ARPC1A	18.5367	18.9845	19.1416	19.1035	19.3643	19.4968	19.4779	19.3535			4	4	1.80889	0.145922	-0.481501	-3.34434
TFAP2C	18.553	18.3348	18.2114	18.2086	18.2829	17.5346	18.0846	17.6421			4	4	1.18757	0.256306	0.440921	2.25573
GTF2H4	15.2466	15.1208	15.1027	15.3359	15.1201	15.6106	15.475	15.4557			4	4	0.921928	0.348983	-0.213872	-1.8135
KRT35	24.4479	24.5684	24.4236	24.401	24.5673	24.3761	24.3262	24.3604			4	4	0.343174	0.693935	0.0527425	0.800839
RREB1	16.1903	15.5267	15.8421	15.9475	16.2173	15.9875	15.7694	15.4901			4	4	0.0172647	0.984176	0.0105619	0.0509407
HDAC2	18.7665	18.7462	18.583	18.8065	18.862	18.8134	18.5922	18.748			4	4	0.140239	0.871938	-0.0283346	-0.370076
STAM	17.3162	17.3096	17.2845	17.2193	17.1185	17.3816	17.2515	17.2269			4	4	0.266527	0.762084	0.0377955	0.647387
DPF2	18.838	18.5306	18.6468	18.5919	18.5915	18.7301	18.7757	18.5107			4	4	0.000635407	0.99929	-0.000172615	-0.00190996
CREBBP	15.4451	15.3247	15.3981	15.2629	15.4099	15.1483	15.1831	15.2164			4	4	0.833905	0.389201	0.118265	1.66688
DLG3	16.1246	16.0597	15.5811	15.4839	16.0146	15.5134	15.5035	15.4204			4	4	0.415826	0.641815	0.199315	0.939241
SYMPK	18.0037	18.0948	18.0018	17.9174	18.1699	18.0825	18.0148	17.9406			4	4	0.332954	0.702233	-0.0474877	-0.780867
TAF15	18.8314	18.7623	18.7924	18.9976	18.6687	18.8487	18.9285	18.5814			4	4	0.412398	0.64457	0.0891299	0.932839
GOLGA1	14.3078	14.5247	14.6804	14.7488	13.9082	14.4658	14.5101	14.5886			4	4	0.489342	0.582171	0.197255	1.07405
EVPL	18.4901	18.6171	18.6091	18.6372	18.5652	18.6571	18.6712	18.5977			4	4	0.357108	0.683773	-0.0344329	-0.827854
GGH	19.2357	19.1128	19.1834	19.1388	19.3518	19.0915	19.2655	19.2515			4	4	0.557095	0.538081	-0.0724049	-1.19473
CORO2A	16.13	15.7325	15.8646	15.7542	15.7858	15.5315	15.8598	15.3783			4	4	0.796592	0.409402	0.231484	1.60445
HAS1	21.4306	21.452	21.4536	21.4748	21.2046	21.6689	21.5317	21.5251			4	4	0.111805	0.900938	-0.0298181	-0.30175
DDX17	21.3267	21.2158	21.0563	21.0826	21.2437	21.1042	21.0407	21.0017			4	4	0.387388	0.661122	0.0727887	0.885763
KIFAP3	16.0904	15.913	16.127	16.0856	16.3899	16.0869	16.1543	15.8013			4	4	0.159564	0.855059	-0.0540709	-0.415068
CASP10	14.138	14.1811	14.6573	14.2787	14.3381	14.3112	14.5737	14.4712			4	4	0.355599	0.684895	-0.109756	-0.82494
APBB2	14.5167	14.665	14.8228	14.4925	14.2371	14.1608	14.5036	14.5725			4	4	1.05298	0.30236	0.255747	2.03121
KLK6	17.0096	16.8143	16.9853	16.6389	16.5405	16.5742	16.0459	17.0593			4	4	0.65791	0.485386	0.307056	1.36969
RAD50	20.2588	20.2577	20.2382	20.1899	20.221	20.1965	20.1315	20.2816			4	4	0.350012	0.689509	0.0284781	0.814127
CELF1	19.1771	19.1438	19.0877	19.2419	19.0472	19.0328	18.9118	19.2401			4	4	0.671328	0.478103	0.104645	1.39265
OSTF1	18.0159	18.0386	17.8845	18.0878	18.2039	18.1969	18.1042	18.1318			4	4	1.65293	0.170915	-0.152519	-3.05958
ARHGEF1	18.3127	18.3801	18.4516	18.4635	18.2889	18.4332	18.4993	18.5312			4	4	0.226939	0.797967	-0.0361958	-0.564289
ERCC4	14.3017	13.6232	14.0413	12.2131	15.6087	14.6455	13.827	14.04			4	4	0.798387	0.40971	-0.98547	-1.60745
UFD1L	20.1309	20.1231	19.9612	19.8845	20.0656	19.8563	19.9226	19.7698			4	4	0.670242	0.478187	0.121386	1.39079
GLG1	18.3115	18.4847	18.4706	18.5539	18.4922	18.7647	18.6998	18.6824			4	4	1.40741	0.207342	-0.204599	-2.62851
UPF1	19.9256	19.9839	19.8753	20.0312	20.0223	19.9296	19.9126	19.8542			4	4	0.196998	0.826757	0.0242977	0.499316
RPL3L	20.3207	20.2828	20.8039	20.762	20.4833	20.5984	20.7641	20.6766			4	4	0.235235	0.792799	-0.0882254	-0.581954
CDS1	16.444	15.7525	15.7984	12.372	12.7195	12.5815	14.5596	15.6114			4	3	0.469876	0.598598	1.22373	1.03879
COPS5	18.184	18.1219	18.1816	18.0438	18.1828	18.1563	18.1306	18.0456			4	4	0.0312015	0.971698	0.00402546	0.0907095
GATA6	16.5875	16.5837	16.2052	17.1403	16.5697	16.4363	16.5014	16.5023			4	4	0.268654	0.759988	0.126745	0.65177
GPKOW	17.2485	17.3309	17.2227	17.0827	17.112	17.0475	17.2016	17.1836			4	4	0.65198	0.487661	0.0850153	1.35952
SMARCC1	19.1277	19.15	19.095	19.0616	19.0762	19.1305	19.0866	19.0616			4	4	0.351174	0.687581	0.0198712	0.816379
SMARCD2	17.6772	17.673	17.6434	17.6678	17.7585	17.7342	17.6501	17.761			4	4	1.17687	0.260579	-0.0605993	-2.23781
RAB8B	16.4504	16.0956	16.1059	16.024	16.4221	16.0168	15.8798	16.5367			4	4	0.0884219	0.918886	-0.0448649	-0.243419
BAD	15.7545	15.8484	15.9693	16.1043	15.57	15.2706	15.5625	15.6354			4	4	1.98756	0.131678	0.4095	3.68327
KHSRP	21.0332	20.9827	20.8931	20.9676	20.9028	20.7887	20.777	20.8575			4	4	1.79557	0.145829	0.137662	3.31965
GCDH	17.3741	17.0657	17.2649	17.0098	16.9102	16.9706	17.1637	17.0856			4	4	0.691507	0.464318	0.146083	1.42706
TNPO1	19.992	19.9996	19.9652	19.8422	20.089	19.9222	19.9734	19.962			4	4	0.302705	0.726148	-0.0369229	-0.720916
ARHGEF2	18.2645	18.3469	18.5317	18.2654	18.3619	18.3436	18.436	18.3587			4	4	0.13025	0.879659	-0.0229359	-0.346376
EMG1	19.5047	19.4922	19.2937	19.4042	19.2768	19.4177	19.3089	19.1279			4	4	0.929211	0.348246	0.140864	1.8256
IRF7	13.6052	13.7966	13.7142	13.8047	16.171	15.9357	14.54	15.5185			0	4	2.60592	0.106476	-1.8111	-4.9896
CLP1	16.314	16.5275	15.7207	16.2881	17.6742	17.6486	17.3995	16.2123			4	4	1.41459	0.207063	-1.02112	-2.64088
GLMN	17.9541	17.949	17.9727	17.8758	17.6841	17.8559	18.008	17.9688			4	4	0.330417	0.703412	0.0586967	0.77589
BRF1	15.0714	14.4773	14.7178	14.5975	14.2519	14.6956	14.8897	14.7737			4	4	0.125056	0.885106	0.0632567	0.333927
USP13	16.228	15.7573	15.4305	15.6996	16.3339	15.7899	15.6726	15.5737			4	4	0.0984271	0.910335	-0.063719	-0.268633
DVL3	16.1912	16.21	16.4988	16.4814	16.5975	16.47	16.3016	16.3625			4	4	0.356045	0.684545	-0.0875273	-0.825802
USP9X	17.2164	17.3996	17.3991	17.3868	17.201	17.2887	17.2643	17.2813			4	4	0.955847	0.335822	0.0916724	1.86985
USP7	19.1296	19.2018	19.1935	19.2639	19.2356	19.3409	19.3142	19.3435			4	4	1.61239	0.17176	-0.111372	-2.98708
CUL5	17.7466	17.5155	17.5256	17.4357	17.7528	17.5148	17.4825	17.5401			4	4	0.0654776	0.9405	-0.0166602	-0.184036
ATP6V0A1	17.1623	17.1228	17.21	17.2634	17.0323	16.9636	17.2348	17.1376			4	4	0.710702	0.451905	0.0975456	1.45968
LPP	19.3459	19.4288	19.3023	19.5043	19.3019	19.2928	19.2713	19.2154			4	4	1.36711	0.216265	0.125005	2.5594
RBPMS	16.503	16.4114	16.2302	16.4574	16.4233	16.1919	16.1928	15.8377			4	4	0.897618	0.360758	0.239062	1.77307
EXT2	16.1561	16.1787	16.0211	16.1762	16.4435	16.4184	15.9597	16.2352			4	4	0.511282	0.568924	-0.131153	-1.11346
SECISBP2L	13.9213	13.9264	13.4781	13.4976	13.4241	13.2141	12.8773	13.9156			4	4	0.667122	0.479608	0.348054	1.38546
MED12	15.6046	15.5017	15.4506	15.2725	15.5106	15.4626	15.1398	15.3221			4	4	0.400097	0.653668	0.0986075	0.909765
PTP4A1	16.0255	15.8586	15.9446	16.1257	15.9491	15.9375	15.871	16.333			4	4	0.105076	0.905152	-0.0340359	-0.285174
PHKB	14.4187	14.0091	14.2635	14.1962	14.4219	14.1102	14.4384	14.0514			4	4	0.0924996	0.91568	-0.0335922	-0.253743
HLA-C	19.7632	18.3364	19.3014	19.1692	19.1763	19.5483	19.0115	19.0696			4	4	0.0653218	0.940484	-0.0589209	-0.183625
SCAMP4	16.8491	17.5617	17.9892	17.7993	16.6092	16.7882	17.7583	17.4469			4	3	0.494696	0.578744	0.399166	1.0837
TCEAL3	15.2136	15.3851	15.3268	15.7193	15.1669	15.7881	15.5609	16.5807			4	4	0.528793	0.555646	-0.362984	-1.14468
TSR2	14.3135	15.7261	16.3149	15.9405	17.9015	16.94	16.6669	16.9277			4	4	1.6097	0.171305	-1.53526	-2.98228
SMARCE1	17.647	17.7007	17.6378	17.749	17.6475	17.6601	17.6477	17.6809			4	4	0.399476	0.653787	0.0245438	0.908597
RFK	16.3642	16.2082	16.334	16.1413	17.6233	17.5396	16.7457	16.2797			4	4	1.27166	0.238422	-0.785159	-2.3972
CNKSR1	14.6788	14.8657	14.7574	14.3886	14.8412	14.4658	15.2322	15.2321			4	3	0.608809	0.50917	-0.270184	-1.28506
POP5	16.0617	16.2188	15.8007	16.0492	16.206	16.5904	16.0798	15.4969			4	4	0.0911403	0.916203	-0.0606806	-0.250309
C19orf10	20.1017	19.8841	19.9815	19.9529	20.2847	20.0412	19.9165	20.2333			4	4	0.696418	0.460468	-0.138874	-1.43542
LOH12CR1	16.6117	16.5003	16.5081	16.6353	16.36	16.4075	16.5386	16.8916			4	4	0.0400043	0.962495	0.0144167	0.115257
MAL2	22.9628	22.7334	22.6997	22.6517	22.6294	22.4247	22.6782	22.6698			4	4	0.895603	0.362491	0.16137	1.76972
YIPF5	16.657	16.7181	16.7352	16.6789	16.2553	15.9755	16.3691	16.3468			4	4	2.60816	0.109073	0.460613	4.99478
UBE2F	13.7538	14.1663	14.4225	14.4767	13.5347	14.3691	13.677	14.3999			4	4	0.316212	0.714996	0.209648	0.747847
PIGT	16.9004	16.8126	16.8053	16.834	17.0011	17.0394	16.852	16.7045			4	4	0.327133	0.705356	-0.0611429	-0.769432
RAB24	14.1032	13.9509	14.2146	14.552	14.8244	14.5503	13.568	13.407			4	4	0.116859	0.895012	0.117718	0.314093
PPP2R3C	14.3426	14.5819	14.5524	14.4839	15.6729	16.1453	15.4269	13.9691			1	4	0.86737	0.372683	-0.813369	-1.72271
ZNF622	19.0658	19.064	19.1524	19.1302	18.8263	18.9843	19.2289	19.1444			4	4	0.254185	0.774145	0.0571232	0.621796
GFM2	16.5775	16.5018	16.2932	16.1649	16.7465	16.9396	16.245	16.2311			4	4	0.328045	0.704482	-0.156212	-0.771225
UBE2E3	14.4727	14.5517	14.528	14.6866	14.4755	13.9752	14.5612	14.1308			3	4	0.957627	0.334521	0.274085	1.87281
WBP2	21.1099	21.1076	21.0274	21.3692	21.233	21.343	21.2042	21.212			4	4	0.54054	0.548793	-0.0945044	-1.16551
PSMG2	17.7214	17.7941	17.9041	18.1808	17.7067	17.8094	17.7078	17.8202			4	4	0.628015	0.498519	0.139099	1.31828
NCLN	18.6587	18.6897	18.6863	18.7275	18.7144	18.6872	18.7078	18.6222			4	4	0.111758	0.9007	0.00764513	0.301635
MKL1	15.7494	15.9431	15.5793	15.6981	15.3202	15.5378	15.597	15.5082			4	4	1.39518	0.209809	0.251674	2.60751
TMBIM1	15.7871	16.8953	16.469	16.8455	16.0303	16.5578	16.5944	16.5928			4	4	0.0680301	0.939231	0.0554416	0.190756
ERGIC1	17.0088	16.5434	16.621	16.9406	16.7303	16.9337	16.7679	17.022			4	4	0.259709	0.769946	-0.0850267	-0.633283
CIRH1A	18.0172	17.9867	17.8631	17.9878	17.9226	18.1083	17.9121	17.8722			4	4	0.0556853	0.947016	0.00992012	0.157974
GTPBP3	14.0711	14.2797	13.5595	14.0565	15.8203	15.9393	15.1953	14.7514			3	4	2.39746	0.116516	-1.43487	-4.52308
TBRG4	17.8077	17.7994	17.9393	17.8924	18.0117	17.8888	17.88	17.7935			4	4	0.244464	0.783779	-0.0338101	-0.601445
FAM162A	19.4728	19.6055	19.7092	19.644	19.5146	19.437	19.6375	19.4715			4	4	0.674345	0.475985	0.0927143	1.3978
