#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/PD_2h.txt#:type=:list
#Associated Gene Name	XPD_2h_Rep1	XPD_2h_Rep2	XPD_2h_Rep3	XPD_2h_Rep4	XDMSO_2h_Rep1_1	XDMSO_2h_Rep2_1	XDMSO_2h_Rep3_1	XDMSO_2h_Rep4_1	C: Student's T-test Significant PD_2h_DMSO_2h	C: Student's T-test significant	N: Valid values XPD_2h	N: Valid values XDMSO_2h	N: -Log Student's T-test p-value PD_2h_DMSO_2h	N: Student's T-test q-value PD_2h_DMSO_2h	N: Student's T-test Difference PD_2h_DMSO_2h	N: Student's T-test Test statistic PD_2h_DMSO_2h
ITPKA	15.204	15.5204	15.2943	15.6626	15.2875	15.2223	15.5618	15.8576			4	4	0.130369	0.98561	-0.0620255	-0.346661
DGKA	17.1025	16.7754	16.929	16.8166	16.758	16.8303	17.0607	16.9757			4	4	0.000943532	1	-0.000284195	-0.00283515
CPT2	16.683	17.1118	17.0633	16.8606	17.1489	17.0059	17.134	17.0665			4	4	0.752657	0.779244	-0.159102	-1.53061
DTYMK	18.732	18.5446	18.5022	18.5235	18.5413	18.6412	18.5692	18.5521			4	4	0.00201329	0.999371	-0.000347137	-0.00604218
RRM1	18.5759	18.6628	18.41	18.6929	18.5371	18.7598	18.456	18.4384			4	4	0.146876	0.979701	0.0375705	0.385653
CCND1	16.1562	16.7299	16.7409	16.5327	17.0579	17.0168	17.0065	16.9537			4	4	1.83429	0.409175	-0.46881	-3.39165
CHM	15.0262	16.035	16.2352	15.5543	16.9293	16.5428	16.4198	16.5542			4	4	1.6669	0.447192	-0.898888	-3.08472
KDELR1	19.3827	18.2561	18.9655	18.8389	21.6162	21.2892	20.3406	18.1248			4	4	0.916966	0.700182	-1.48188	-1.80525
EEF1B2	20.4866	21.2506	21.3377	21.2761	21.1058	21.1992	21.2237	21.2308			4	4	0.198436	0.96767	-0.102142	-0.502483
ATP5F1	20.1969	20.0476	19.9763	19.9332	20.0554	20.0409	19.991	19.9706			4	4	0.149828	0.981151	0.0240359	0.392539
ACP1	20.4055	20.3174	20.5329	20.4543	20.4146	20.8116	20.623	20.5951			4	4	1.01922	0.657729	-0.183544	-1.97511
ACAT1	20.0774	19.9902	20.054	19.91	19.9618	19.8944	19.9646	20.1178			4	4	0.147068	0.980057	0.0232835	0.386102
MYL9	18.4246	18.7626	18.3877	18.7138	15.8901	18.889	18.4366	18.4571			4	4	0.419819	0.925819	0.653982	0.946686
CCNC	14.3295	15.4302	14.9436	14.7446	14.1076	14.0009	14.715	15.4938			4	3	0.285279	0.947756	0.282648	0.685764
POLR2A	18.1805	18.0357	18.0223	18.032	18.1588	18.1686	18.0065	18.0331			4	4	0.164742	0.978107	-0.024087	-0.426939
CDK2	18.4976	18.5673	18.3349	18.7346	18.4841	18.5139	18.3842	18.1543			4	4	0.609932	0.845786	0.149522	1.28701
FPR3	19.5306	19.0252	18.7981	18.6405	19.3154	19.2036	18.9877	18.999			4	4	0.247881	0.960303	-0.127819	-0.608618
ADRBK1	16.5463	16.3098	16.6592	16.3499	16.945	16.8571	16.3511	16.3365			4	4	0.373506	0.928559	-0.156143	-0.859344
MCM3	20.1303	20.3442	20.306	20.3354	20.1704	20.3262	20.253	20.3024			4	4	0.0959386	0.986958	0.015975	0.262398
NFYB	18.147	17.6715	17.3589	17.2937	18.0885	17.0039	17.4096	17.6982			4	4	0.0813259	0.990743	0.06774	0.225294
MPST	18.1953	18.5979	18.6836	18.5412	18.4371	18.4518	18.485	18.5867			4	4	0.04458	0.992038	0.014358	0.127852
RPS12	22.4184	22.0096	22.2268	22.1464	21.99	22.1966	21.9952	22.1526			4	4	0.536924	0.876775	0.116684	1.15911
BRD2	16.3209	16.1703	15.9283	16.2033	16.335	16.0932	16.0723	15.9506			4	4	0.1414	0.980747	0.0429368	0.37281
FAS	15.0654	15.801	15.9887	15.7409	15.6882	16.0252	15.9133	15.7524			4	4	0.399246	0.926418	-0.195805	-0.908163
YY1	18.2688	18.3612	18.2169	18.2394	18.2012	18.4243	18.3882	18.4421			4	4	0.703766	0.801043	-0.0924091	-1.4479
DNAJB1	20.2113	20.1372	20.0999	20.1367	20.1952	20.1114	20.0329	20.1075			4	4	0.369355	0.92913	0.0345426	0.851402
DNAJB2	16.8675	16.2544	16.2547	16.2106	16.5846	16.7323	16.449	16.9984			4	4	0.733678	0.78139	-0.294299	-1.49858
ATP5A1	22.3195	22.2187	22.2519	22.0878	22.3821	22.2511	22.29	22.2635			4	4	0.649858	0.826804	-0.0772138	-1.35588
PSMA1	21.4175	21.1936	21.1495	21.229	21.1414	21.1633	21.2033	21.4064			4	4	0.0801559	0.991056	0.0188022	0.222285
PSMA2	20.444	20.7651	20.8906	20.7299	20.8147	21.083	20.9339	20.9767			4	4	1.17568	0.61898	-0.244663	-2.23582
PSMA3	20.5254	20.5075	20.3819	20.4168	20.439	20.3846	20.3497	20.4445			4	4	0.609741	0.845112	0.0534072	1.28668
PSMA4	20.9871	21.0068	20.8937	20.9218	20.9526	21.0605	21.0624	20.9761			4	4	0.765904	0.775241	-0.0605617	-1.55291
S100P	21.4847	20.5913	22.0102	22.2007	24.8756	23.8941	24.4782	22.3005			4	4	1.86608	0.398836	-2.31536	-3.45127
ITGA3	17.2751	17.3282	17.4411	17.1915	17.3818	17.2332	17.4822	17.3938			4	4	0.377954	0.92985	-0.0637579	-0.867832
MSN	24.173	23.9308	23.8718	23.8064	24.1608	23.9112	23.8995	23.9712			4	4	0.153392	0.979117	-0.0401793	-0.400817
PTPN3	14.6376	14.5113	14.2614	14.8154	13.5934	14.0043	14.4834	14.6581			4	4	0.669587	0.813484	0.371639	1.38967
DDX6	20.4949	20.6252	20.5237	20.6816	20.485	20.6564	20.5165	20.4358			4	4	0.395182	0.925316	0.0579286	0.900502
CTNNA2	17.4718	17.6306	17.4341	17.6735	17.5017	17.3852	17.3519	17.3645			4	4	1.17331	0.619529	0.151642	2.23186
DNMT1	18.1863	18.3528	18.0535	18.3542	18.167	18.1924	17.9505	17.9137			4	4	0.893505	0.71296	0.180803	1.76623
U2AF2	21.6389	21.6525	21.7513	21.6449	21.742	21.6917	21.7573	21.5412			4	4	0.0712966	0.992108	-0.0111704	-0.199313
RPL13	22.6225	22.3474	22.3338	22.3563	22.4233	22.4087	22.4229	22.2643			4	4	0.171783	0.974043	0.0351605	0.442967
IVD	17.8347	17.7911	17.8004	17.5222	17.7187	17.8912	17.7936	17.8385			4	4	0.398485	0.926091	-0.0734005	-0.90673
S100A4	18.8095	18.437	18.8156	18.515	18.5983	18.3837	18.5847	18.8745			4	4	0.0876075	0.989483	0.0340109	0.241349
MGAT1	16.4949	16.5237	16.5972	16.7548	16.5687	16.4778	16.5496	16.5901			4	4	0.308159	0.943607	0.0461502	0.731823
HMGB2	20.4577	20.4074	20.4669	20.3233	20.4293	20.2973	20.5214	20.4151			4	4	0.0116272	0.998046	-0.00195122	-0.0345196
PTBP1	21.9777	21.8651	22.3124	21.9179	22.6679	22.5747	22.3469	22.1025			4	4	1.33534	0.552393	-0.404739	-2.5052
TARS	20.8553	20.7686	21.0283	20.8419	20.7547	20.8288	21.0264	21.0914			4	4	0.213379	0.967265	-0.0518165	-0.535109
VARS	19.641	19.5864	19.5379	19.5969	19.6032	19.5315	19.542	19.5445			4	4	0.629992	0.834677	0.0352283	1.32169
EEF1G	22.7894	22.9636	22.9068	22.9585	22.8675	22.8563	22.8024	22.7629			4	4	0.87866	0.715671	0.0823169	1.74151
ZFP36	14.2614	14.6735	14.7819	15.471	15.2753	13.5913	15.0524	14.25			4	4	0.22176	0.96859	0.254698	0.553191
FKBP2	19.6154	19.6663	19.8645	19.7173	20.1501	20.4688	20.3083	19.7868			4	4	1.60632	0.467088	-0.462649	-2.97626
AK4	18.4148	17.9468	17.7651	17.9717	17.915	17.8068	17.8687	17.9791			4	4	0.408863	0.927256	0.132183	0.926224
ANXA13	19.3558	19.6131	19.8971	20.0333	19.3168	19.8225	20.0836	19.8255			4	4	0.0599016	0.99087	-0.0372992	-0.169251
MAOB	16.5102	16.6019	16.5502	16.8995	16.657	16.9273	16.858	16.9039			4	4	0.926557	0.702539	-0.196111	-1.82119
YWHAQ	21.0676	21.2318	21.361	21.2391	21.1141	21.2211	21.1736	21.2388			4	4	0.23075	0.966781	0.0379853	0.572422
MAPK3	17.9373	18.1232	18.1278	18.1055	18.0086	18.1541	18.2531	18.1293			4	4	0.408638	0.927094	-0.0628524	-0.925802
MARK3	16.3095	16.2554	16.3341	16.2724	16.1531	16.1548	16.2381	16.4382			4	4	0.279729	0.94866	0.0467815	0.674468
ATP6V0C	17.92	18.3772	18.0819	18.5104	17.9693	18.2979	18.2131	18.2776			4	4	0.0764386	0.992859	0.0328741	0.212687
ARNT	14.9035	15.1935	15.0316	15.03	14.7492	15.3436	15.006	15.1054			4	4	0.028582	0.994288	-0.0113857	-0.0833212
RPL10	19.544	19.152	19.0751	19.3486	18.6104	19.3641	19.4599	19.5857			4	4	0.0353666	0.993541	0.0249281	0.102377
RPA1	20.1328	20.0334	19.973	20.0525	20.1293	19.992	19.9285	19.928			4	4	0.408744	0.9271	0.0534496	0.926001
APEX1	20.0345	20.7669	20.9944	20.7011	20.5935	20.7397	20.7808	20.7437			4	4	0.16547	0.97797	-0.0902081	-0.428604
DCK	18.8042	18.3798	18.3241	18.5251	18.4863	18.4899	18.5507	18.3795			4	4	0.103118	0.988679	0.0317006	0.280321
CAD	20.5437	20.5208	20.5246	20.5353	20.5747	20.5572	20.5404	20.4694			4	4	0.0648384	0.991014	-0.00431967	-0.182349
CALR	22.8388	23.1432	23.2658	23.0851	22.9286	23.0938	23.118	23.1782			4	4	0.0115583	0.997825	0.00358391	0.0343176
MAP4	21.8014	21.6354	21.5982	21.5957	21.678	21.6357	21.7021	21.7774			4	4	0.298347	0.944806	-0.0406632	-0.71217
CANX	21.9892	22.4285	22.4265	22.4375	22.3753	22.2248	22.332	22.2027			4	4	0.115691	0.987631	0.0367341	0.31125
PIK3R1	16.3692	16.5305	16.4707	16.5647	16.4565	16.7243	16.6996	16.5293			4	4	0.74709	0.779496	-0.118643	-1.52122
PSMB8	17.4519	17.5187	17.4469	17.3053	17.4815	17.301	17.2853	17.3526			4	4	0.55772	0.867468	0.0755773	1.19583
PSMB9	17.3982	16.6983	16.6978	16.1592	17.4925	16.8598	16.9787	16.6824			4	4	0.374207	0.928874	-0.264993	-0.860683
PSMA5	19.9406	20.0102	20.0152	19.9872	20.1474	20.1482	20.0969	19.9277			4	4	0.836604	0.736413	-0.0917511	-1.67139
PSMB4	19.6714	19.5735	19.6132	19.5343	19.8207	19.8063	19.7702	19.5254			4	4	0.891976	0.713834	-0.132553	-1.76368
PSMB6	20.37	19.8079	20.4044	20.0075	20.5515	21.1236	20.2808	20.6166			4	4	1.14093	0.632193	-0.495665	-2.17772
PSMB5	19.5349	19.5712	19.6047	19.6172	19.5119	19.6774	19.7072	19.691			4	4	0.631434	0.838914	-0.0648928	-1.32418
ABCD3	19.0825	19.1866	19.2358	19.1344	19.2286	19.1218	19.1346	19.1922			4	4	0.0825352	0.990764	-0.00946712	-0.228397
TMOD1	20.0322	19.7517	19.8643	20.3189	19.985	19.9041	20.0062	20.1402			4	4	0.0450102	0.991549	-0.0171242	-0.129031
SSFA2	17.8483	18.203	18.2373	18.2266	17.9346	18.1796	18.2202	18.2697			4	4	0.0661343	0.992354	-0.0222449	-0.185768
NDUFS1	18.8288	18.9632	18.9588	18.8533	18.7575	18.8459	18.9434	19.0516			4	4	0.00666696	0.997952	0.00144005	0.0199032
POLD1	18.5663	18.3128	18.3319	18.376	18.3129	18.3577	18.2848	18.2962			4	4	0.671222	0.81422	0.083847	1.39247
TEAD1	16.5551	16.7402	16.4743	16.5941	16.6292	16.7488	16.5379	16.7223			4	4	0.412883	0.92534	-0.0686049	-0.933746
MAPK1	18.1066	18.0033	17.9532	18.0978	17.9626	18.0888	18.0633	18.1686			4	4	0.216257	0.968204	-0.0305882	-0.541335
GCA	18.7611	18.1398	18.1825	17.9185	18.4484	17.9508	17.9431	18.1788			4	4	0.223625	0.966506	0.120218	0.557193
RXRB	15.5361	15.8311	15.8487	15.8183	15.5108	15.5934	15.6632	15.8962			4	4	0.359062	0.931673	0.0926175	0.831624
ERCC5	14.8936	14.8998	14.7336	14.7773	14.5227	14.3579	14.5531	14.6821			4	4	2.03556	0.40378	0.297121	3.7769
GRN	16.6139	16.4729	16.687	16.1107	16.0644	15.8867	16.0578	16.7032			4	4	0.633388	0.839295	0.29311	1.32755
LAP3	19.8732	20.0228	20.0254	19.9314	20.072	19.9139	19.9475	19.9408			4	4	0.0358072	0.99366	-0.00530195	-0.103606
S100A2	18.5774	18.4118	18.0185	18.5036	18.1395	18.1926	17.9615	18.0714			4	4	1.11685	0.64219	0.286579	2.13754
GTF2E1	15.9507	16.4618	16.3474	16.3289	16.3101	16.4742	16.3003	16.6704			4	4	0.549003	0.871624	-0.166538	-1.18047
GTF2E2	17.0176	16.6617	16.6983	16.6669	16.834	16.8183	16.5455	16.6642			4	4	0.159653	0.978562	0.0455909	0.415271
TPP2	18.7856	18.7726	18.8606	18.8961	18.7001	18.7827	18.8683	18.8895			4	4	0.133301	0.983802	0.0185781	0.353648
IMPA1	17.8348	17.7579	17.703	17.6563	17.8104	17.7524	17.6712	17.8199			4	4	0.195651	0.967351	-0.025507	-0.496346
CTGF	15.3811	15.5638	15.8913	16.0916	15.9113	16.6466	16.8522	17.2001			4	4	1.57284	0.477918	-0.920574	-2.91688
EPHA2	19.8957	20.0983	20.2504	20.2462	19.9406	20.226	20.2768	20.1714			4	4	0.102084	0.988443	-0.0310335	-0.277751
PTPN6	16.3008	16.5918	16.7267	16.5567	16.7194	16.7942	16.8237	16.7245			4	4	1.26774	0.58176	-0.221436	-2.39058
SHC1	17.7421	17.4275	17.4216	17.4093	17.589	17.3663	17.455	17.3159			4	4	0.283533	0.949078	0.0685582	0.682216
MPG	16.608	16.6584	16.718	16.5917	16.4613	16.5915	16.6744	16.8575			4	4	0.00823257	0.997286	-0.00215197	-0.0245339
CRABP2	20.9381	20.6496	20.3926	20.5252	21.0214	20.7859	20.4282	20.4534			4	4	0.0908794	0.988349	-0.0458565	-0.249649
TKT	22.5434	22.37	22.5524	22.3125	22.672	22.566	22.6064	22.5932			4	4	1.35623	0.544074	-0.164799	-2.54081
RBMS1	17.018	17.1502	16.9263	17.5097	17.3523	17.3195	17.3604	17.3113			4	3	0.697333	0.799513	-0.184833	-1.43697
PML	16.4671	16.4925	16.6083	16.3835	16.6736	16.4786	16.5521	16.5884			4	4	0.666939	0.814745	-0.0853434	-1.38514
EEF1D	22.1972	22.2695	22.048	22.3498	22.1345	22.3266	22.1231	22.0839			4	4	0.236402	0.965673	0.0491061	0.584427
OAS2	16.385	15.3762	15.7655	14.3154	16.9856	15.4052	15.759	15.8954			4	4	0.447194	0.915486	-0.55078	-0.997325
MARCKS	20.9437	20.6923	20.6053	20.6269	20.7614	20.5821	20.6112	20.5834			4	4	0.410562	0.925831	0.0825229	0.929404
GNA11	18.967	18.6334	18.8121	18.6778	18.7745	18.6052	18.7022	18.8578			4	4	0.156529	0.978725	0.0376744	0.408074
ALDH4A1	17.5095	17.266	17.4475	17.4004	17.3733	17.5059	17.762	17.6			4	4	0.79201	0.763509	-0.154419	-1.59676
ERP29	22.0826	22.2945	22.2868	22.3455	22.2524	22.1707	22.4005	22.3309			4	4	0.186079	0.968204	-0.0362806	-0.47511
PRDX6	22.9939	23.1983	23.2298	23.1697	23.1475	23.0878	23.118	23.1428			4	4	0.169752	0.974986	0.0239034	0.438358
BLVRB	21.2032	21.0769	21.1304	21.0129	21.2051	21.0584	21.1503	21.1142			4	4	0.203949	0.966562	-0.026155	-0.514579
PRDX5	20.4003	20.3009	20.5005	20.2473	20.4841	20.2159	20.4535	20.3801			4	4	0.094049	0.98684	-0.0211263	-0.257648
DDT	21.131	21.109	21.2352	21.1172	21.0404	20.9449	21.1533	21.0343			4	4	1.04825	0.651148	0.104884	2.02334
GCHFR	14.4883	16.1553	16.183	16.3415	16.0471	16.1096	16.1958	16.1566			4	4	0.325351	0.937497	-0.335222	-0.765921
PRDX3	21.8244	21.8256	21.9269	21.7068	21.7997	21.7673	21.7267	21.6673			4	4	0.743246	0.781156	0.0806847	1.51474
ATP5D	19.0738	18.8195	18.8853	18.7626	19.163	18.754	18.7573	18.7056			4	4	0.119031	0.987513	0.0403433	0.319371
RPL12	22.2338	22.4757	22.3447	22.4073	22.4786	22.3478	22.2105	22.336			4	4	0.108952	0.988075	0.0221386	0.294744
ECHS1	20.1986	20.0863	20.1196	19.9718	20.0501	20.1181	20.1674	20.3476			4	4	0.432155	0.921195	-0.0767493	-0.969589
CMPK1	19.9925	19.9729	19.6811	19.6419	19.9216	19.9127	19.7727	19.6048			4	4	0.0566911	0.989085	0.0191488	0.160672
PEBP1	21.1265	21.0576	21.0705	21.0294	21.0935	20.9245	21.0626	21.1214			4	4	0.163859	0.978243	0.0204806	0.424921
PDIA3	23.5937	23.9778	24.1575	23.9305	23.8285	23.7925	23.9999	24.0152			4	4	0.0150566	0.99869	0.0058322	0.0445325
PPP2R1A	21.6166	21.6024	21.5433	21.5131	21.6615	21.6666	21.4983	21.506			4	4	0.0989416	0.986937	-0.0142479	-0.269918
PPP2R1B	16.5577	16.476	16.2153	16.6416	16.4581	16.4146	16.2682	16.4026			4	4	0.37386	0.929317	0.0867805	0.860021
CDC27	17.2611	17.0268	17.272	17.1023	17.2926	17.1807	17.3263	17.2046			4	4	0.575808	0.862014	-0.0854945	-1.22758
WEE1	13.7081	15.2073	15.5424	15.7844	15.0893	14.4802	15.7053	15.3283			4	4	0.0600036	0.991352	-0.0902238	-0.169523
CDC25C	19.5034	16.0483	16.1404	15.9404	16.2406	16.0038	15.8663	15.1454			4	4	0.570854	0.866559	1.09409	1.2189
PPIF	16.5713	16.2088	16.0692	16.125	16.0052	16.0525	16.0468	16.3411			4	4	0.430093	0.922573	0.132163	0.96577
NKTR	18.0042	17.9216	17.9583	18.0194	18.4249	17.9432	18.008	18.0195			4	4	0.501923	0.887638	-0.123044	-1.09669
NMT1	19.4204	19.212	19.3104	19.1887	19.3394	19.2646	19.1593	19.1562			4	4	0.326557	0.936373	0.0530262	0.768298
HMOX2	17.6111	17.9633	18.0353	18.0069	17.644	17.7564	18.032	18.1049			4	4	0.0468834	0.990241	0.0198126	0.134151
ADSS	20.0491	20.1745	20.1355	20.2332	20.1312	20.2377	20.1556	20.2147			4	4	0.34264	0.933209	-0.0367489	-0.7998
LRPAP1	18.6159	18.325	18.1266	18.4144	18.3487	18.2511	18.2136	18.343			4	4	0.322776	0.939007	0.0813875	0.76084
TSPO	18.0123	16.1746	16.2752	16.4491	17.5099	17.0412	16.9739	17.0715			4	4	0.415565	0.928659	-0.421308	-0.938756
ADSL	16.6003	17.2227	17.2895	17.1754	17.196	17.3583	17.3449	17.0342			4	4	0.403488	0.927435	-0.161382	-0.91614
CLIP1	17.508	17.4942	17.3787	17.5599	17.4995	17.4063	17.4682	17.5617			4	4	0.00852712	0.997486	0.00127172	0.0254033
SRI	19.6786	19.3359	19.3583	19.3545	19.4175	19.3726	19.3407	19.4968			4	4	0.102861	0.988588	0.0249205	0.279682
GSTT1	15.9434	15.5487	15.5089	15.6275	15.5363	15.6759	15.687	15.793			4	4	0.0499494	0.98941	-0.0159218	-0.142494
SERPINB1	21.9576	21.8342	21.8488	21.8101	21.9261	21.7813	21.8813	21.9174			4	4	0.110424	0.988436	-0.0138869	-0.298361
GCH1	17.3366	17.0715	16.7851	17.1898	16.9293	17.3677	16.7457	16.7508			4	4	0.336391	0.932588	0.147386	0.787601
SLC7A1	18.5985	18.5236	19.09	18.6943	18.632	18.9296	19.0636	19.2287			4	4	0.633338	0.838858	-0.236883	-1.32746
ALDH1B1	19.1145	19.2857	19.2843	19.2553	19.1561	19.2103	19.1874	19.2341			4	4	0.375614	0.929451	0.0380082	0.86337
ALDH3A1	18.4585	18.21	18.5034	18.566	18.3595	18.048	18.4402	18.4909			4	4	0.337846	0.931759	0.0998173	0.790444
POLR2B	18.518	18.5541	18.5653	18.5481	18.5668	18.565	18.536	18.5569			4	4	0.341229	0.931245	-0.00982046	-0.79705
SDHA	18.8881	18.853	18.884	18.7755	18.8854	18.9748	18.9062	19.0041			4	4	1.28243	0.573757	-0.0924559	-2.4154
GDI1	18.8587	18.7733	18.7817	18.756	18.9038	18.8115	18.8172	18.9863			4	4	0.944853	0.698397	-0.087337	-1.85159
MAPK4	17.4645	21.0636	15.7991	15.8869	17.2632	20.5768	20.691	21.1221			4	4	0.765847	0.774936	-2.35979	-1.55282
MAT2A	20.0136	19.8147	19.6302	19.9174	19.8435	19.777	19.6766	19.6887			4	4	0.488178	0.894239	0.0975099	1.07195
PRKAR1B	11.2194	10.6944	11.6152	10.9413	14.7128	13.9446	11.9022	11.5499			3	4	1.27328	0.579488	-1.90982	-2.39994
RRM2	19.3166	19.2659	19.0023	19.524	19.4627	19.2691	18.9759	18.9256			4	4	0.300321	0.945054	0.118851	0.716135
SDC4	16.1963	16.1141	16.0001	16.0957	16.1029	15.953	15.8893	16.3821			4	4	0.059879	0.990743	0.019763	0.169191
TIA1	16.0491	16.3853	16.4068	16.4592	16.6669	16.2255	16.3696	16.6148			4	4	0.466145	0.90549	-0.144118	-1.032
DNAJA1	19.8049	19.5945	19.3017	19.7126	19.665	19.5855	19.3069	19.3395			4	4	0.403625	0.928085	0.1292	0.916399
AKT1	15.1558	15.4556	15.3201	15.4469	15.1392	15.6463	15.5597	15.3177			4	4	0.209456	0.967891	-0.0711391	-0.526592
AKT2	16.9161	16.5507	16.5837	16.6269	16.9123	16.7486	16.6397	16.6246			4	4	0.234189	0.967152	-0.0619302	-0.579734
UQCRC1	19.9932	20.0001	19.9328	19.9681	20.0299	20.0474	19.9808	19.9665			4	4	0.631943	0.838884	-0.0326109	-1.32506
HIBADH	18.6115	18.8312	18.8189	18.6351	19.0287	18.4484	18.685	18.7244			4	4	0.00646971	0.997789	0.00256395	0.0193186
ATIC	21.2329	21.3512	21.3546	21.3464	21.268	21.3495	21.3449	21.3822			4	4	0.148972	0.980751	-0.0148954	-0.390545
HNRNPH3	20.7105	20.5322	20.5417	20.4314	20.4623	20.4489	20.4734	20.4694			4	4	0.768596	0.7764	0.090467	1.55744
HNRNPH1	22.1362	22.4426	22.4374	22.429	22.3287	22.3869	22.4607	22.4809			4	4	0.262829	0.957563	-0.052999	-0.639747
YWHAB	24.7496	24.574	24.5356	24.5722	24.4984	24.53	24.7009	24.7934			4	4	0.0983042	0.987157	-0.0228143	-0.268325
SFN	21.5639	21.5744	21.5797	21.6241	21.4164	21.556	21.6478	21.649			4	4	0.120694	0.986752	0.0182424	0.323401
STIP1	21.9794	21.887	21.7914	21.9424	21.8549	21.8637	21.8606	21.8913			4	4	0.331348	0.933015	0.0324125	0.777716
S100A11	24.3949	23.0533	23.2121	23.1948	24.3874	24.2207	23.813	24.0886			4	4	1.02223	0.659622	-0.663651	-1.9801
L1CAM	16.3695	16.3577	16.1903	16.3332	16.2455	16.3346	16.0688	16.2893			4	4	0.500229	0.889006	0.078136	1.09365
PRDX2	19.668	19.5059	19.6327	19.4838	19.6381	19.4699	19.5128	19.3926			4	4	0.452736	0.911684	0.0692382	1.0075
ARRB2	16.0064	15.5929	14.7248	15.4727	15.8077	15.2902	15.6326	16.3811			4	4	0.414041	0.927194	-0.328693	-0.935909
GK	15.351	15.5598	15.6074	15.3164	15.6657	15.6373	15.1603	15.3026			4	3	0.0412579	0.992145	0.0171764	0.118719
GK2	15.351	15.5598	15.6074	15.3164	15.6657	15.6373	15.1603	15.3026			4	3	0.0412579	0.992145	0.0171764	0.118719
DCTD	18.6972	18.4378	18.5026	18.4198	18.3755	18.532	18.371	18.5717			4	4	0.257962	0.957965	0.051754	0.629656
PYCR1	17.9785	17.6511	18.1	17.8088	17.8748	17.6073	18.033	18.2465			4	4	0.125483	0.986084	-0.0557976	-0.334953
GBP1	19.2491	18.6262	18.6931	18.8552	19.1121	19.0378	18.8663	19.0237			4	4	0.467707	0.904594	-0.154054	-1.03484
ELF1	16.5422	16.4451	16.2548	16.536	16.5896	16.2619	16.267	16.2895			4	4	0.389716	0.92738	0.0925293	0.890172
GTF2H1	15.4438	15.4455	15.4532	15.3023	15.2634	15.3823	15.38	15.549			4	4	0.0924987	0.988376	0.0175302	0.25374
CTH	18.4223	18.5084	19.1318	18.9117	18.5307	18.5001	19.0829	19.153			4	4	0.11191	0.988684	-0.0731244	-0.302008
RPL9	22.4274	22.1557	22.1237	22.1244	22.3907	22.3133	22.1483	22.1404			4	4	0.161481	0.978089	-0.0403743	-0.419473
ACSL1	18.2738	18.1224	18.1784	18.0769	18.2502	18.1167	18.0516	18.1108			4	4	0.202724	0.967111	0.0305324	0.511898
KIF5B	20.1625	20.0354	19.935	19.9812	20.0217	19.976	19.9333	20.0601			4	4	0.218361	0.968568	0.030745	0.545876
CSTF2	19.6598	19.4436	19.3992	19.5011	19.4728	19.4548	19.4917	19.4828			4	4	0.171232	0.974332	0.0253882	0.441717
DUT	19.723	19.9297	19.5473	19.7652	19.4835	19.7809	19.4846	19.6898			4	4	0.567192	0.867517	0.131599	1.21248
ABCC1	16.8603	16.6838	16.7435	16.6005	16.8067	16.7316	16.878	16.8813			4	4	0.777694	0.774136	-0.102384	-1.57273
CKS2	15.9869	16.6935	15.8479	16.7069	15.8326	16.5337	16.0437	16.3386			4	4	0.171089	0.974466	0.12167	0.441394
ABCD1	15.8338	15.1512	15.2886	15.2011	15.1768	14.9669	15.3609	15.8543			4	4	0.0407596	0.991529	0.0289187	0.117344
MAN1A1	15.8247	15.6266	16.3553	15.3346	17.3002	16.7317	15.7108	15.7448			4	4	0.627923	0.836593	-0.586567	-1.31812
KDELR2	16.6179	15.3493	14.7323	15.5412	15.9686	16.4662	15.9827	16.106			4	4	0.672332	0.814766	-0.5707	-1.39436
TTK	16.1316	16.487	16.1223	16.6449	16.3507	16.3578	16.0006	16.086			4	4	0.408423	0.926124	0.147679	0.925399
MCM4	19.1057	19.223	19.1693	19.3869	19.1198	19.3546	19.2446	19.2231			4	4	0.0659739	0.991926	-0.0142899	-0.185345
MCM5	19.0216	19.0452	18.9764	19.0433	18.8854	18.9969	18.9062	19.0476			4	4	0.741465	0.780817	0.0625734	1.51173
MCM7	18.917	19.1921	19.1382	19.1916	19.0615	19.1448	19.0733	19.0542			4	4	0.145576	0.980567	0.0262918	0.382612
GALNS	14.9776	14.0246	14.9097	14.1101	14.8707	14.6388	14.1021	13.1361			3	4	0.287413	0.947426	0.318557	0.690094
SHMT1	16.5699	16.4284	16.3425	16.3357	16.4949	16.4657	16.4709	16.4324			4	4	0.361607	0.931245	-0.0468483	-0.836525
SHMT2	20.7851	20.7791	20.9721	20.8325	20.9012	20.7932	20.9138	20.8402			4	4	0.142813	0.981192	-0.019918	-0.376134
HSPA4	20.9122	21.1561	21.2304	21.1379	21.1019	21.0304	21.1116	21.1591			4	4	0.0394471	0.991819	0.00836945	0.113716
MPI	14.01	14.8981	15.2353	14.4499	14.8089	14.4203	15.0006	14.7649			4	4	0.128712	0.985578	-0.100355	-0.3427
GPC1	16.5143	16.466	15.9708	16.4552	16.4689	16.26	15.8838	15.946			4	4	0.521105	0.883807	0.211886	1.131
CTNNA1	19.0488	18.9219	18.6059	19.0241	18.9033	18.8905	18.6487	18.6341			4	4	0.471147	0.902832	0.131013	1.0411
CTNNB1	20.2427	20.0878	19.9525	20.0295	20.1059	20.1184	19.9559	20.0318			4	4	0.131364	0.984748	0.025146	0.349036
