#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/PI_8h.txt#:type=:list
#Associated Gene Name	XPI_8h_Rep1	XPI_8h_Rep2	XPI_8h_Rep3	XPI_8h_Rep4	XDMSO_8h_Rep1_1	XDMSO_8h_Rep2_1	XDMSO_8h_Rep3_1	XDMSO_8h_Rep4_1	C: Student's T-test Significant PI_8h_DMSO_8h	C: Student's T-test significant	N: Valid values XPI_8h	N: Valid values XDMSO_8h	N: -Log Student's T-test p-value PI_8h_DMSO_8h	N: Student's T-test q-value PI_8h_DMSO_8h	N: Student's T-test Difference PI_8h_DMSO_8h	N: Student's T-test Test statistic PI_8h_DMSO_8h
COMMD2	17.3607	17.2611	17.3391	17.4828	17.2656	16.9761	17.0714	17.0605			4	4	1.88984	0.115772	0.267515	3.49611
HEATR5A	15.7445	15.6395	16.1819	15.7922	15.6813	15.6005	15.985	15.423			4	4	0.449783	0.572583	0.167098	1.00208
NCAPG2	16.5944	16.7196	16.6261	16.7971	16.8515	16.387	16.4084	16.3226			4	4	0.723522	0.397448	0.191937	1.4814
FBXO11	14.8934	15.2227	14.6436	14.7623	14.1654	15.1995	15.0813	15.4571			3	4	0.115032	0.876253	-0.0953107	-0.309642
ANKLE2	18.1832	18.3786	18.4342	18.5893	18.6962	18.6896	18.623	18.7081			4	4	1.77872	0.128295	-0.282876	-3.28851
DDX42	20.5916	20.5566	20.6199	20.5351	20.6058	20.6302	20.6657	20.5469			4	4	0.539443	0.512193	-0.0363483	-1.16357
SPATS2	15.8601	16.0066	15.9975	16.0632	15.8942	15.8362	16.0021	16.0485			4	4	0.226293	0.762607	0.0365803	0.562908
VRK2	15.8685	16.7033	16.2944	16.6866	16.6779	16.9888	16.5156	16.5857			4	4	0.652719	0.438155	-0.303771	-1.36079
CACUL1	15.6431	15.095	15.2226	15.1901	14.7784	14.6893	15.1439	15.124			4	4	1.09283	0.255108	0.353791	2.09751
NDUFA11	18.4114	18.14	18.3071	18.3753	18.2167	18.4727	18.1763	18.2004			4	4	0.178063	0.810494	0.0419297	0.457152
KRT73	28.3175	24.9958	26.8923	25.6365	25.9087	24.9883	26.7078	25.8908			4	4	0.302851	0.690568	0.586664	0.72121
HEATR2	17.4959	17.6169	17.546	17.7056	17.6918	17.5114	17.4264	17.4418			4	4	0.42888	0.587902	0.0732303	0.963524
PTRH1	15.9296	15.8802	16.1093	15.9265	15.866	15.9328	15.8591	16.0662			4	4	0.168493	0.820943	0.0303705	0.435495
STX12	17.9022	17.8291	17.9596	17.7337	17.6385	17.5638	17.7481	17.5685			4	4	1.88238	0.116759	0.226399	3.482
KIF18B	14.1208	15.1334	14.9683	15.354	15.1625	14.5424	15.7345	15.1053			4	4	0.27566	0.717385	-0.242059	-0.666152
PTOV1	14.9019	14.1461	14.1007	14.6697	15.2239	14.1541	14.2608	13.7989			4	4	0.0958468	0.897613	0.0951331	0.262168
PDSS2	16.4761	16.0471	15.8154	16.3042	15.8611	15.8521	15.3581	15.0599			4	3	1.37341	0.1846	0.627868	2.57018
DOLPP1	14.554	13.8809	14.669	14.6937	14.7944	14.6522	14.6201	13.3702			4	4	0.0851842	0.910234	0.0901527	0.235175
GATAD2A	18.0078	18.1343	17.8921	18.0551	17.9843	18.0119	17.995	18.2512			4	4	0.183915	0.804569	-0.0382991	-0.470277
RAB43	15.0922	15.1069	15.0208	15.4207	15.8483	15.3297	15.3332	15.1876			4	4	0.766311	0.377992	-0.264534	-1.5536
C2CD5	15.8074	15.5514	16.1894	15.4481	15.7082	16.1953	15.4848	15.2898			4	4	0.115738	0.876201	0.079546	0.311364
MIB1	14.4736	14.7102	14.5801	14.8305	14.1002	14.4216	14.7577	14.5386			4	4	0.578369	0.484402	0.194084	1.23206
SGK223	17.172	17.6606	17.4653	17.3798	16.9347	16.9461	17.0488	16.9213			4	4	2.30922	0.0876	0.456693	4.33413
HPS6	14.8771	14.88	14.9165	14.7135	14.7286	14.8766	14.8465	14.5634			4	4	0.505952	0.535039	0.0930233	1.10392
DCP2	15.2729	14.7013	14.1487	14.0985	14.9764	14.2851	14.6066	14.5191			4	4	0.046656	0.949172	-0.0414727	-0.133531
IRF2BP1	16.621	16.6334	16.572	16.5374	16.5152	16.2232	16.5117	16.3462			4	4	1.38561	0.183117	0.191877	2.59108
RHPN2	18.1426	17.8592	17.9904	18.0188	18.3105	18.1293	18.0455	18.0624			4	4	0.792547	0.36613	-0.134197	-1.59766
ERC1	16.6666	15.5008	16.5745	16.2475	16.2263	15.8917	16.8022	16.3586			4	4	0.0803165	0.914794	-0.0723441	-0.222698
HIST2H2AB	17.9718	17.2459	17.967	17.4938	18.3157	19.1466	17.3715	18.6719			4	4	0.851341	0.338541	-0.706819	-1.69598
CBWD2	15.5322	15.3131	15.4737	15.4924	15.5285	15.6451	15.4752	15.4271			4	4	0.440059	0.579541	-0.0661244	-0.984191
CBWD1	15.5322	15.3131	15.4737	15.4924	15.5285	15.6451	15.4752	15.4271			4	4	0.440059	0.579541	-0.0661244	-0.984191
MINA	15.8591	15.9776	16.0338	16.0688	16.2578	16.4196	16.1473	16.4662			4	4	2.09572	0.0984342	-0.337891	-3.89589
RBM45	18.3212	18.4377	18.4646	18.7863	18.3465	18.2159	18.7811	18.448			4	4	0.13118	0.858748	0.0545778	0.348595
CRLF3	15.2002	15.628	15.515	15.4662	15.3002	15.7414	15.6818	15.9392			4	4	0.62952	0.449539	-0.21331	-1.32088
TRAPPC5	17.479	17.786	17.6731	17.6715	17.9177	18.0535	17.9571	17.5545			4	4	0.869619	0.330137	-0.218275	-1.72646
ARMC8	16.8151	16.8936	16.6238	16.5335	17.0339	17.1695	16.8982	16.9514			4	4	1.56675	0.155466	-0.296744	-2.9061
RELL1	13.4205	13.1671	13.4704	13.1071	13.2599	14.4045	13.804	14.8252			3	4	1.15835	0.235902	-0.782122	-2.20683
TMEM126B	16.2414	15.9843	16.1529	16.2207	16.3231	15.5636	15.9663	16.0387			4	4	0.480544	0.552275	0.176891	1.05815
PLD3	17.877	17.4449	17.4287	17.2495	17.8918	17.7416	17.609	17.3142			4	4	0.326395	0.670184	-0.13912	-0.767977
HID1	14.7497	14.3328	14.4281	14.3231	15.0267	14.1465	14.7616	14.1508			4	4	0.0945059	0.89862	-0.0629838	-0.258798
ANKMY2	12.848	13.7177	14.3674	14.9789	15.2327	14.8356	14.6994	13.8243			4	4	0.577594	0.484949	-0.669983	-1.2307
ERI1	16.7352	16.657	16.7233	16.5946	16.8488	17.2034	16.8973	16.8819			4	4	1.70917	0.136632	-0.28031	-3.16118
LYSMD2	15.4426	15.3795	15.3803	15.2316	15.4882	15.6123	14.8521	15.2912			2	4	0.101173	0.892375	0.0475309	0.275484
LYSMD1	15.4426	15.3795	15.3803	15.2316	15.4882	15.6123	14.8521	15.2912			2	4	0.101173	0.892375	0.0475309	0.275484
VRK3	16.9864	16.6754	16.4569	16.5251	16.7817	16.1826	16.1334	16.4556			4	4	0.69646	0.411661	0.272624	1.43549
NUDCD3	16.8106	16.5578	16.6062	16.7249	16.6773	16.7128	16.5817	16.6069			4	4	0.181814	0.806766	0.0301857	0.465576
AHNAK2	23.8384	23.9196	23.9427	23.942	23.939	23.8306	23.8717	23.8071			4	4	0.604962	0.465493	0.0485926	1.27839
FOXP4	15.1273	14.8486	14.2344	14.4638	14.4286	14.2151	14.1748	14.4309			4	4	0.851484	0.338499	0.356202	1.69622
MMAA	13.9686	13.2878	13.1777	13.476	14.3592	14.2494	13.7143	14.666			3	4	1.56944	0.155523	-0.769691	-2.91086
MAP4K3	15.0169	15.2339	14.8266	14.9236	14.5641	15.3497	14.4983	14.9675			4	4	0.301924	0.691031	0.155361	0.719352
NAV2	12.0743	12.6167	13.2394	13.5971	12.5717	13.4158	14.3096	13.6131			4	4	0.567106	0.491726	-0.595661	-1.21233
CCDC50	15.8872	16.1652	16.4793	16.2745	16.3773	16.5633	16.3436	16.7387			4	4	1.0228	0.273726	-0.304203	-1.98105
FUNDC1	14.1819	13.8799	13.3878	12.7693	14.2617	14.054	14.2085	14.703			4	4	1.16659	0.232803	-0.752066	-2.22061
MCAT	17.303	17.8144	17.7696	17.8047	17.7895	17.5674	17.6803	17.7105			4	4	0.0366525	0.957883	-0.0139832	-0.10596
MISP	19.7557	19.8977	19.7476	19.8517	19.5905	19.5681	19.67	19.8148			4	4	1.20205	0.223208	0.152324	2.28001
KSR1	16.2766	15.7141	15.3617	15.8409	15.2332	15.2783	15.6832	14.7902			4	4	1.09509	0.254928	0.552098	2.10128
CARKD	17.6088	17.9689	17.861	17.6815	17.5254	17.2469	17.5708	17.2823			4	4	1.73249	0.134315	0.373698	3.20366
FAM219A	14.0228	14.459	13.831	14.1891	13.9228	14.1681	14.1658	15.0106			3	4	0.292823	0.701019	-0.191356	-0.701041
WDR75	18.2688	18.0584	18.39	18.391	18.1873	17.9737	18.3654	18.1053			4	4	0.47623	0.555053	0.119091	1.05033
MFN1	16.9325	16.289	16.4983	16.5315	16.6854	16.3109	16.2811	16.4545			4	4	0.340897	0.659247	0.12984	0.796402
SLC44A2	17.8211	17.637	17.7387	17.8227	17.576	17.6687	17.7703	17.7474			4	4	0.467926	0.56076	0.064321	1.03524
ITPRIP	12.7744	11.9625	11.6153	11.8528	13.4355	11.9755	11.5787	11.0881			4	4	0.019113	0.977056	0.0317926	0.0562815
WDFY1	17.1177	17.0641	17.0241	16.7089	16.7748	17.0793	16.9816	17.0459			4	4	0.0248458	0.971707	0.00832748	0.0727154
CCDC117	16.7381	15.8436	15.8509	15.9288	16.5787	15.6295	16.6089	16.1016			4	4	0.170269	0.818596	-0.139353	-0.439532
FAM114A1	16.77	16.0794	16.5701	16.3717	16.3912	16.2098	16.6513	16.3062			4	4	0.124282	0.865919	0.0581536	0.332063
DCUN1D3	15.3954	15.315	15.355	15.1029	15.335	15.5202	15.3053	15.223			4	4	0.241298	0.74838	-0.0538108	-0.594776
DENND6A	14.5287	14.6481	14.6128	14.4475	14.3036	14.2754	14.2387	14.3669			4	4	2.61857	0.056875	0.263116	5.01887
GCC2	17.0276	17.079	17.2704	17.0808	16.9578	16.7117	17.053	17.0592			4	4	0.876261	0.32652	0.169023	1.73752
CCDC28A	13.5509	13.6196	13.7396	13.2616	12.4451	13.1618	12.0642	11.8272			4	4	2.03888	0.100984	1.16835	3.78341
ZC3H7A	16.4302	16.2896	16.6584	16.3653	16.579	16.4474	16.4663	16.2375			4	4	0.0104431	0.98769	0.0033145	0.031045
PHF6	17.9556	17.6916	17.5774	17.7664	17.5207	17.8063	17.6041	17.8787			4	4	0.149659	0.84116	0.0453172	0.392145
ZBTB8OS	15.2704	15.1178	15.4524	15.4854	16.0942	16.3876	15.8601	15.9444			4	4	2.66938	0.0562393	-0.740092	-5.1376
LRRC8A	16.8012	16.6087	16.4934	16.4671	16.4386	16.1217	16.3935	15.9747			4	4	1.43959	0.174837	0.360504	2.684
UBR1	16.6058	16.2824	16.403	16.1895	16.4622	16.5318	16.43	16.2112			4	4	0.127692	0.862849	-0.0385919	-0.340256
UBR2	15.2289	15.3855	15.3142	15.2735	15.5863	15.4505	15.2113	15.3201			4	4	0.472412	0.55676	-0.0914938	-1.0434
ARHGAP12	15.9996	16.5059	16.5549	16.3774	16.2099	16.35	16.2948	16.3481			4	4	0.175897	0.812293	0.0587442	0.452272
CHERP	17.8399	18.0953	17.8935	17.9814	18.0474	18.1286	18.0524	18.0874			4	4	1.12262	0.246166	-0.126457	-2.14716
ANKHD1	17.3216	17.5381	17.4635	17.6228	17.4645	17.5574	17.546	17.6069			4	4	0.349238	0.654483	-0.0571928	-0.812627
SUGP1	15.9751	15.9843	15.8837	15.9915	15.545	15.971	15.7394	16.0548			4	4	0.509104	0.532037	0.131075	1.10956
SUGP2	15.4356	15.3716	15.5182	15.4354	15.6031	15.6295	15.695	15.5392			4	4	2.14845	0.0936122	-0.176492	-4.00175
CCAR1	18.5866	18.6012	18.6218	18.4611	18.4176	18.441	18.5149	18.4405			4	4	1.46076	0.171877	0.114181	2.72065
DHX40	15.6378	15.6269	15.9783	15.7632	15.16	14.5805	15.6133	13.895			4	4	1.3137	0.199891	0.939338	2.46841
SKA3	15.7807	16.295	16.0516	16.9696	16.321	15.7147	16.1171	16.3025			4	4	0.220981	0.767753	0.160392	0.551515
DNAJC10	17.7823	17.6268	17.6893	17.6862	17.5303	17.6742	17.7792	17.6841			4	4	0.188855	0.801258	0.0291409	0.481291
NELFCD	18.8505	18.8776	18.9064	18.9233	18.9342	18.6596	18.7652	18.6281			4	4	1.04285	0.268811	0.14272	2.01437
RHOT2	18.0769	17.8159	18.0628	17.8048	17.7937	17.517	17.9127	17.9953			4	4	0.478021	0.554023	0.135455	1.05358
RHOT1	16.9128	16.6754	16.6648	16.4534	16.6451	16.7135	16.7885	16.6146			4	4	0.0475947	0.948072	-0.0138173	-0.136091
SIRT2	15.8567	16.2863	16.3311	16.1287	15.9283	15.8788	16.5106	16.4741			4	4	0.0849215	0.910452	-0.0472128	-0.234504
PHC2	17.0762	16.9074	17.1706	16.7639	16.885	16.4875	16.9658	16.7058			4	4	0.775428	0.374503	0.218515	1.56892
GALNT12	14.7641	15.2593	15.0681	15.2021	15.6827	15.9748	15.0972	16.2055			4	4	1.34813	0.192212	-0.666642	-2.527
C17orf49	17.2267	16.9573	17.4242	17.0569	17.2404	17.3145	17.2263	17.1587			4	4	0.263153	0.729405	-0.0686932	-0.640419
MRPL41	18.2918	18.4243	18.3351	18.4181	18.5845	18.5955	18.4905	18.4677			4	4	1.97053	0.106317	-0.167193	-3.65033
GPALPP1	17.0995	17.1066	17.2991	17.1301	17.0609	17.3079	17.27	17.2126			4	4	0.317631	0.676829	-0.0540304	-0.750662
PARP9	18.4826	18.2915	18.387	18.2259	18.8107	18.418	18.3657	18.2345			4	4	0.348783	0.654221	-0.110454	-0.811744
RBM12B	15.8555	16.1808	15.9347	15.899	16.0379	16.1482	16.0972	16.1348			4	4	0.901919	0.314762	-0.137053	-1.78023
SLC35F2	15.5194	16.0915	16.009	15.9324	16.3302	16.5845	15.8405	16.3264			4	4	0.976139	0.289114	-0.382314	-1.90355
RPAP2	12.6653	10.6054	12.3967	12.9093	13.477	13.4685	13.4307	13.4875			4	3	1.34643	0.192436	-1.32172	-2.52411
PNPLA6	16.3229	15.317	15.7666	15.6263	16.1006	15.8214	16.5316	15.7143			4	4	0.459179	0.565856	-0.2838	-1.01929
SMC5	15.8974	15.7864	15.9165	15.7389	15.6532	15.631	15.715	15.5089			4	4	1.84455	0.121569	0.207744	3.41085
DDX60	17.7463	16.833	17.2957	16.7363	17.8784	17.083	17.2093	16.6072			4	4	0.0413023	0.954904	-0.0416465	-0.118841
CMIP	14.9565	14.2579	15.323	14.7252	14.5952	14.8636	14.7755	14.5588			4	4	0.197584	0.792114	0.117391	0.500607
PPAPDC2	13.1908	13.4023	12.7749	10.1299	12.8449	13.2808	13.2317	12.7808			4	4	0.372196	0.634232	-0.660054	-0.856841
DHX37	17.7596	17.6629	17.4929	17.5564	17.5561	17.5724	17.5842	17.7242			4	4	0.0433271	0.952548	0.00876331	0.124414
YAF2	14.3757	15.423	14.9072	15.0809	14.5709	15.1574	14.8587	15.0059			4	4	0.0687473	0.925258	0.0484791	0.192639
FTSJ3	18.3666	18.4997	18.4718	18.5339	18.3207	18.2835	18.4072	18.4691			4	4	0.895078	0.31754	0.0979104	1.76884
TMEM192	16.6319	16.5358	16.3382	15.9549	16.7057	16.9964	16.5208	16.6965			4	4	1.05462	0.265528	-0.364648	-2.03393
CKAP2L	12.7463	13.2589	13.2324	13.362	11.3605	12.5398	12.8474	12.8045			4	3	1.05232	0.266089	0.761856	2.03011
MB21D2	17.6282	17.1104	17.4992	17.5485	16.913	16.6716	17.2126	16.7256			4	4	1.82308	0.125679	0.565869	3.37074
SRRM1	18.9494	18.9092	18.9018	18.736	18.6435	18.7531	18.8648	18.7854			4	4	0.85868	0.334856	0.112424	1.70822
SMAP1	17.0513	17.5129	17.4623	17.3623	17.7148	17.7515	17.5731	17.6814			4	4	1.62889	0.146633	-0.332995	-3.01651
DIS3L2	15.74	15.5235	15.8679	15.7437	15.441	15.8416	16.0834	15.79			4	4	0.182145	0.806394	-0.070204	-0.466317
SUPV3L1	17.22	16.9384	16.8522	16.7553	17.0579	16.9961	16.8467	16.8587			4	4	0.00485455	0.994147	0.00163746	0.0145222
GSPT2	20.5085	20.3108	20.3657	20.5682	20.4162	19.5592	20.5924	20.2468			4	4	0.450339	0.571942	0.234679	1.0031
EXOC8	17.7168	17.3603	17.4158	17.3809	17.4135	17.1624	17.3466	17.2635			4	4	0.869356	0.329821	0.171934	1.72602
SYTL1	15.0969	14.7008	15.0743	14.5542	14.837	15.5213	15.3107	15.1853			4	4	0.919147	0.307465	-0.357045	-1.80887
C1orf174	15.531	15.0322	14.4862	15.1078	14.8049	15.3394	14.966	15.3584			4	4	0.113279	0.878709	-0.0778728	-0.30536
THNSL1	14.9715	15.8259	15.6621	15.7023	15.7647	16.1386	16.1571	16.0774			4	4	1.2227	0.219057	-0.494059	-2.3147
PM20D2	16.3062	16.4314	16.2607	16.525	16.2439	16.5692	16.6823	16.5517			4	4	0.545987	0.507872	-0.130964	-1.17515
KIAA2013	16.798	16.5783	16.6022	16.4793	16.6986	16.8563	16.8139	16.8509			4	4	1.33335	0.194577	-0.190468	-2.50182
BOD1L2	15.8672	15.7468	15.7919	15.3984	16.1414	15.7518	15.5206	15.7397			3	4	0.209558	0.778737	-0.087312	-0.526814
MICU2	16.1409	16.499	16.3938	16.3023	16.2375	16.3199	16.1597	16.2169			4	4	0.567898	0.491339	0.100515	1.21372
RNF168	11.1695	12.5622	13.1947	13.0255	13.5476	11.7708	12.9237	12.3242			4	4	0.0937434	0.899953	-0.15362	-0.256878
ANKRD13A	15.0024	15.5324	15.7022	15.222	15.3539	15.3159	15.5433	15.2382			4	4	0.00378706	0.9951	0.0019207	0.0113426
PHACTR4	16.3619	16.429	16.2211	16.4304	16.8134	17.1892	16.8312	16.785			4	4	2.642	0.059187	-0.544098	-5.07339
CHPF	17.0239	16.7999	16.3825	16.4384	16.7331	16.2011	16.4481	16.2042			4	4	0.639354	0.445383	0.264551	1.33782
TRMT2A	15.9811	16.4132	16.6063	16.7815	16.4594	14.6824	16.4369	15.126			4	4	0.783213	0.369957	0.76932	1.582
RPUSD2	15.0451	15.059	14.9475	14.9596	14.7747	14.9143	14.9597	15.0837			4	4	0.446706	0.574791	0.0697043	0.996428
ALDH16A1	18.8869	19.1628	19.0914	19.229	18.9331	18.9987	19.1222	19.0133			4	4	0.396719	0.61294	0.0757141	0.903403
KIAA0319L	16.1348	15.8638	15.9299	15.7725	16.175	15.9814	16.0426	15.5879			4	4	0.0509582	0.943092	-0.0214725	-0.145228
DCP1B	16.0165	15.0083	15.5942	15.2436	15.8852	14.7165	15.7044	16.0983			4	4	0.135959	0.857117	-0.135462	-0.359961
SCYL3	15.8158	15.6627	15.753	15.9231	16.0791	15.8559	16.1495	15.1014			4	4	0.0106362	0.987658	-0.00778151	-0.0316123
XRN1	16.2494	16.3736	16.3788	16.2293	16.2483	16.4663	16.3119	16.3173			4	4	0.180399	0.808415	-0.0281739	-0.462403
PELP1	20.1374	20.0889	20.0599	20.01	19.936	19.8028	19.9132	19.8314			4	4	2.56011	0.0624818	0.203199	4.88455
ABI1	18.1804	18.3362	18.4059	18.2519	17.9155	18.1158	18.185	18.1648			4	4	1.34121	0.193767	0.198329	2.5152
WDFY3	14.0631	13.6	13.8725	13.669	13.8978	14.2699	13.4252	13.4999			4	4	0.0439415	0.951434	0.0279531	0.126101
C11orf31	17.3847	17.0997	16.9599	16.7316	16.8679	16.5489	16.6986	16.8338			4	4	1.0236	0.274289	0.306661	1.98238
ASPM	15.79	15.3312	15.3308	15.684	15.0654	15.0679	15.0463	15.3969			4	4	1.43125	0.175302	0.389867	2.66959
CMTM8	15.683	15.5091	15.547	15.7746	16.161	16.015	16.0041	15.7513			4	4	1.82757	0.124569	-0.354431	-3.37911
TNS4	18.292	18.2961	18.2953	18.2409	17.842	18.3844	18.32	18.153			4	4	0.379872	0.62582	0.106244	0.871486
VKORC1L1	17.6797	17.961	17.9161	17.9847	17.9099	18.1383	17.9047	17.8135			4	4	0.230099	0.758681	-0.0562186	-0.571035
ZNF444	13.9192	14.2947	13.2222	14.0329	11.8489	12.9613	12.2053	14.106			4	4	1.02194	0.273715	1.08687	1.97962
TTC5	14.7969	15.2086	15.2453	15.3973	15.2868	15.2274	15.181	15.9466			4	4	0.517049	0.525092	-0.248464	-1.12376
MIER1	15.8525	15.1401	15.7908	15.6351	15.5121	15.6953	15.6429	15.3115			4	4	0.13229	0.858546	0.0641711	0.351243
RPTOR	16.0146	15.9822	16.1729	15.9796	15.7813	16.0853	15.9155	15.9584			4	4	0.626565	0.450766	0.102214	1.31578
FAM177A1	17.0291	16.8435	17.0733	17.1669	17.5608	17.9368	17.2357	17.3719			4	4	1.61332	0.148329	-0.498109	-2.98873
TMEM123	17.8336	18.842	18.7174	18.459	18.4316	18.3664	18.3285	18.8891			4	4	0.0555715	0.93836	-0.0409069	-0.157669
ORMDL3	16.218	16.1803	16.2478	16.0812	16.2203	15.5078	16.2852	15.9903			4	4	0.451951	0.570715	0.180913	1.00606
CCAR2	20.0802	19.9395	19.952	19.8888	19.8829	19.8502	19.7529	19.7602			4	4	1.59078	0.151575	0.153547	2.94866
NDUFAF2	18.3112	18.5165	18.6621	18.414	18.6224	18.6618	18.5308	18.8969			4	4	0.955468	0.296265	-0.202038	-1.86922
VPS52	15.3532	15.2172	15.0024	14.6283	14.8605	15.3958	15.1543	15.3463			4	4	0.291043	0.701994	-0.138996	-0.697444
NUP93	22.3343	22.2134	22.1247	22.0976	22.2507	22.1499	22.0799	21.9313			4	4	0.473201	0.556971	0.0895648	1.04483
ZNF687	15.6377	15.6023	15.3911	15.4466	15.6353	15.7486	15.2945	15.4			4	4	0.000390484	0.999826	-0.000141144	-0.00117408
CMTR1	16.5819	16.3988	16.573	16.2642	16.5332	16.4767	16.4377	16.3302			4	4	0.0398097	0.956155	0.0100212	0.114719
LRRC47	19.3937	19.451	19.3335	19.3422	19.4004	19.2998	19.3486	19.3204			4	4	0.495916	0.542474	0.0377827	1.08589
AIM1L	16.8705	17.2063	17.3571	17.2526	17.062	17.4301	17.463	17.4944			4	4	0.622033	0.453132	-0.190735	-1.30795
CA13	15.1229	15.9549	16.4448	16.1145	16.2115	16.3267	16.4438	16.3592			4	4	0.730382	0.394527	-0.426036	-1.493
SLC39A11	15.7778	15.6964	15.8089	16.0808	16.1352	15.7847	15.7759	15.7471			4	4	0.056231	0.937755	-0.0197787	-0.159439
INTS1	16.5043	16.2886	16.3279	16.2227	16.2939	16.2508	16.2318	16.0101			4	4	0.788493	0.368398	0.139215	1.59086
ARHGAP24	18.9668	19.2445	19.0626	19.0705	19.2267	19.5451	19.3855	19.2383			4	4	1.4956	0.165655	-0.26276	-2.78123
ARMC10	16.4275	15.8442	16.2045	15.9091	16.1593	16.0122	16.0368	15.6002			4	4	0.338639	0.661218	0.144153	0.791994
GHDC	16.9241	16.6723	16.6602	16.4842	16.7259	16.7342	16.5537	16.4703			4	4	0.232114	0.757207	0.0641713	0.575325
ABHD12	17.7828	17.8204	17.7985	17.7626	17.8222	17.4713	17.8499	17.5536			4	4	0.570743	0.489803	0.116829	1.21871
UBE2J2	16.999	16.2517	17.8474	16.9699	17.5115	17.331	16.6986	17.0331			4	4	0.127775	0.862842	-0.126571	-0.340454
PIAS4	16.0102	15.2701	14.89	15.255	15.7988	15.1609	14.9213	15.339			4	4	0.06069	0.933414	0.0513	0.171351
GPD1L	16.3706	16.2801	16.453	16.2969	16.1414	16.641	16.4964	16.7033			4	4	0.505398	0.535513	-0.145371	-1.10292
SLC35F6	14.9315	16.0565	15.8725	16.0501	15.4355	16.1766	15.783	16.2741			4	4	0.231297	0.757817	-0.189645	-0.573585
ARHGAP18	16.4591	16.7205	16.2694	16.4303	16.2974	16.406	16.3544	16.0501			4	4	0.780908	0.371739	0.192862	1.57813
ASCC3	17.7395	17.832	17.8056	17.8913	17.9295	17.8106	17.9153	17.811			4	4	0.501866	0.537917	-0.0494943	-1.09659
EHBP1L1	13.9948	14.5164	14.5039	14.5606	13.7746	14.0953	14.1193	14.5065			4	4	0.643765	0.443028	0.270021	1.34541
PLCD3	16.0159	16.139	16.2034	15.9166	15.6245	16.2167	16.0766	16.1866			4	4	0.103597	0.889603	0.0426102	0.281509
MICALL1	17.3373	17.3009	17.3629	17.0294	16.9522	16.9341	17.2286	17.0451			4	4	1.10905	0.25096	0.21763	2.12453
MPP5	15.225	14.6508	15.4176	14.8001	15.4818	14.4975	15.3297	15.6243			4	4	0.281605	0.712062	-0.209984	-0.678291
STAG2	17.7878	17.5597	17.8122	17.6308	17.6738	17.603	17.5153	17.5808			4	4	0.739097	0.39018	0.104436	1.50773
SYNPO	15.9592	16.3931	16.5081	16.4013	16.14	16.4123	16.5778	16.5142			4	4	0.251426	0.737921	-0.0956619	-0.616037
FNBP4	16.2788	16.5996	16.5232	16.5679	16.0074	16.0357	16.2841	16.2892			4	4	1.7279	0.134395	0.338256	3.19528
SDR16C5	15.8149	15.0649	15.0905	15.3309	15.3678	14.9959	15.0051	14.3345			4	4	0.701305	0.410028	0.399498	1.44372
GTPBP8	16.3015	16.3813	15.9309	16.0826	15.8129	16.7833	16.1359	16.3953			4	4	0.183556	0.805043	-0.107763	-0.469476
GUF1	12.2784	12.6636	12.7583	13.1928	12.0695	12.001	12.2095	11.8188			4	3	1.84633	0.121664	0.698538	3.41418
D2HGDH	16.5226	15.8743	16.2821	16.3965	15.7695	15.8038	16.5979	15.5941			4	4	0.583274	0.48072	0.327575	1.24063
RYBP	15.4972	15.4504	14.4563	15.11	15.2732	15.2669	15.2254	15.5964			4	4	0.358863	0.646179	-0.211984	-0.831239
MINK1	19.3061	19.4944	19.6146	19.2146	19.5605	18.2114	19.3733	19.321			4	4	0.401032	0.609076	0.290881	0.911525
TOMM5	17.596	16.2966	16.8507	16.2861	17.1798	17.6086	17.1106	16.8491			4	4	0.582092	0.48095	-0.42967	-1.23857
C9orf41	16.0547	16.4059	16.3638	16.4311	16.7438	16.5956	16.494	16.3757			4	4	1.05399	0.266035	-0.238384	-2.03288
HDDC3	16.4829	15.7195	15.8443	15.7077	15.9761	16.3283	16.0735	15.6152			4	4	0.0921378	0.902479	-0.0596638	-0.252829
CHCHD4	16.8016	17.4028	16.8083	17.0763	16.6151	16.1941	16.8169	16.9288			4	4	0.902507	0.314531	0.383532	1.7812
MMGT1	15.9195	16.0404	16.0612	16.0534	15.6128	16.2051	15.9077	16.266			4	4	0.0470832	0.948566	0.0207412	0.134696
OGFOD1	17.0005	17.3623	17.3547	17.6021	17.466	17.6324	17.6403	17.6338			4	4	1.04019	0.268113	-0.263226	-2.00996
AFAP1	16.6114	16.4066	16.5446	16.1659	16.5115	16.6452	16.7131	16.8141			4	4	1.05743	0.264315	-0.238824	-2.0386
ZGPAT	17.0565	16.9023	16.772	16.8062	16.9263	16.9466	16.613	16.8896			4	4	0.153563	0.837337	0.0403566	0.401213
CERS5	16.0956	16.1542	15.9782	15.7522	15.7904	16.6083	16.134	16.5714			4	4	0.62577	0.450895	-0.280986	-1.31441
SRBD1	15.2986	15.2684	15.4745	16.1664	16.2187	15.9608	16.1441	16.068			4	4	1.34223	0.1938	-0.545907	-2.51693
DTWD1	15.986	14.7831	16.8908	16.5129	14.7303	14.9939	16.5811	14.3668			3	4	0.620772	0.453659	0.875181	1.30577
WDTC1	12.4137	13.0413	12.3086	12.3003	10.9604	11.682	11.8458	11.9237			4	3	1.74863	0.131975	0.912993	3.23319
