#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/5Z_2h.txt#:type=:list
#Associated Gene Name	X5Z_2h_Rep1	X5Z_2h_Rep2	X5Z_2h_Rep3	X5Z_2h_Rep4	XDMSO_2h_Rep1_1	XDMSO_2h_Rep2_1	XDMSO_2h_Rep3_1	XDMSO_2h_Rep4_1	C: Student's T-test Significant 5Z_2h_DMSO_2h	C: Student's T-test significant	N: Valid values X5Z_2h	N: Valid values XDMSO_2h	N: -Log Student's T-test p-value 5Z_2h_DMSO_2h	N: Student's T-test q-value 5Z_2h_DMSO_2h	N: Student's T-test Difference 5Z_2h_DMSO_2h	N: Student's T-test Test statistic 5Z_2h_DMSO_2h
CDIPT	19.3652	18.7312	19.1513	19.0801	20.0608	19.0651	18.8437	18.4602			4	4	0.023798	0.997684	-0.025517	-0.0697262
PDCD5	20.8119	20.7183	20.7778	20.8254	20.7322	20.6659	20.6351	20.5256			4	4	1.57173	0.575595	0.143632	2.91491
PRMT5	18.9741	19.0902	19.1594	19.254	18.9981	19.1096	19.082	19.1627			4	4	0.178913	0.949878	0.0313129	0.459064
SLC9A3R1	18.8054	19.1485	19.059	19.0815	18.8614	18.9884	19.0716	19.0722			4	4	0.102645	0.97538	0.0251608	0.279145
CHEK1	16.8285	16.981	16.5978	17.0269	16.7273	16.7045	16.3689	16.1907			4	4	1.16253	0.636534	0.360686	2.21381
TNFRSF10B	15.8148	15.5796	16.0361	15.2953	17.048	15.9057	15.7132	15.6147			4	4	0.480578	0.846415	-0.388965	-1.05821
FPGT	15.161	15.0753	14.9657	14.829	15.0937	14.5706	14.8072	14.9814			4	4	0.488795	0.842626	0.144516	1.07306
TPP1	17.3552	17.48	17.4514	17.359	17.4102	17.3668	17.4265	17.5456			4	4	0.206089	0.947591	-0.0258613	-0.519254
TCERG1	18.7142	18.6764	18.5955	18.5887	18.6039	18.5318	18.5826	18.6631			4	4	0.546647	0.812733	0.0483298	1.17631
NDC80	16.398	16.6281	16.5109	16.6423	16.3432	16.6573	16.5237	16.6086			4	4	0.0452548	0.989318	0.0116258	0.1297
TNPO2	17.2388	16.9252	16.8498	16.9095	17.1318	16.9065	16.8806	17.0089			4	4	0.00362815	1	-0.00113583	-0.0108686
UNC13B	18.0044	16.5386	14.4012	17.6234	17.2359	17.6112	17.6238	18.033			4	4	0.555951	0.811329	-0.984095	-1.19272
POLR3A	15.5786	15.5653	15.6939	15.3715	16.6688	16.5612	15.9547	15.6369			4	4	1.36745	0.593931	-0.653069	-2.56
PSMA7	21.254	21.2636	21.2489	21.2677	21.2669	21.1831	21.3002	21.3567			4	4	0.196349	0.949972	-0.0182004	-0.497885
SCAMP3	18.5377	18.419	18.5258	18.6971	18.5328	18.4002	18.6081	18.5314			4	4	0.141567	0.959012	0.0267859	0.373204
OPLAH	19.8477	20.0648	20.2887	20.2333	20.2367	20.4577	20.3853	20.2658			4	4	1.0564	0.675186	-0.227767	-2.0369
BCKDK	16.4628	16.4114	16.3467	16.319	16.5911	16.3673	16.4856	16.6718			4	4	1.00921	0.680315	-0.143973	-1.95848
IFIT3	16.1402	15.6128	15.8536	15.4926	16.0422	15.5325	15.6628	15.6141			4	4	0.127383	0.963423	0.0619009	0.339514
MGST3	20.1177	19.646	19.9558	19.7445	20.6412	20.0768	20.0536	19.818			4	4	0.662545	0.770478	-0.281399	-1.37763
GEMIN2	17.4182	17.283	17.1767	16.8841	17.5779	17.2665	17.2021	17.4157			4	4	0.583623	0.797288	-0.175044	-1.24124
IRF6	15.6339	15.0009	14.9541	14.9082	15.2261	15.0686	15.0708	15.0944			4	4	0.018078	0.998836	0.00932598	0.0532932
TAX1BP3	20.211	20.1292	20.0599	20.0359	20.04	19.9913	19.9842	20.0409			4	4	1.18272	0.636836	0.0948811	2.2476
GIPC1	19.4398	19.4169	19.5343	19.5011	19.4221	19.4371	19.4594	19.4534			4	4	0.480499	0.845956	0.0300169	1.05807
LIN7A	16.9551	16.9044	16.9645	16.8441	16.8539	16.9036	16.9137	16.9525			4	4	0.120711	0.967063	0.0110965	0.323441
IKBKB	18.4838	17.9821	18.0546	18.0982	17.4363	18.0646	17.3621	17.8049			4	4	1.30431	0.590817	0.487724	2.45247
TIMM23	18.3634	18.1178	17.9939	18.5885	18.6126	18.4567	18.3253	18.0471			4	4	0.211038	0.947579	-0.0945392	-0.53003
TIMM23B	18.3634	18.1178	17.9939	18.5885	18.6126	18.4567	18.3253	18.0471			4	4	0.211038	0.947579	-0.0945392	-0.53003
HAT1	17.9391	17.8877	17.7903	17.8504	17.6086	18.0338	17.8683	18.0448			4	4	0.0739716	0.980677	-0.0219669	-0.206285
UBE2L6	16.5353	15.6369	16.2834	15.6727	16.9781	16.1217	16.1623	16.3108			4	4	0.563017	0.810442	-0.361159	-1.20515
CASK	17.9664	18.0415	18.0301	17.9305	18.0658	17.9478	18.0468	17.9345			4	4	0.054083	0.989321	-0.00655985	-0.153666
UQCRQ	18.5792	18.688	18.6333	18.4348	18.2839	18.5197	18.6301	18.6475			4	4	0.261092	0.930051	0.0635223	0.636151
MYL12B	22.0174	22.0249	22.0304	22.083	21.8279	22.0426	22.1982	21.9629			4	4	0.150353	0.953946	0.0310307	0.393759
MYL12A	22.0174	22.0249	22.0304	22.083	21.8279	22.0426	22.1982	21.9629			4	4	0.150353	0.953946	0.0310307	0.393759
UQCR11	16.2755	15.5288	15.9425	16.3957	16.5106	16.3369	16.2942	16.2578			4	4	0.767029	0.736096	-0.314265	-1.5548
HGS	17.6084	17.9381	17.5719	17.5926	17.5512	17.7256	17.6672	17.7508			4	4	0.0139656	0.999393	0.00404358	0.0413553
AURKA	17.6058	17.1489	16.7664	17.0974	17.3878	17.0904	16.7829	16.656			4	4	0.310628	0.908966	0.175366	0.736746
RAB7L1	16.6285	16.5946	16.5002	16.6985	16.5971	16.7754	16.8804	16.3758			4	4	0.169973	0.952563	-0.0517597	-0.438861
DSCR3	15.3976	15.0751	15.3514	15.3961	14.9898	15.1157	15.2293	15.002			4	4	1.2204	0.629022	0.220829	2.31083
PPP1R12A	18.6701	18.7222	18.7311	18.6378	18.6171	18.575	18.7381	18.7801			4	4	0.086637	0.977348	0.0127549	0.238879
SLC27A2	18.6056	18.5852	18.6168	18.6509	18.6475	18.6509	18.6313	18.6541			4	4	1.11571	0.650655	-0.0313158	-2.13563
GAK	19.0707	19.1192	19.0723	19.1744	19.0547	19.1349	19.169	19.0343			4	4	0.0994655	0.975593	0.0109429	0.271227
HNRNPDL	21.8414	21.6644	21.8012	21.7935	21.7981	21.8899	21.853	21.7752			4	4	0.539062	0.815563	-0.0539222	-1.1629
XPO1	19.8057	19.7258	19.7	19.7122	20.0181	19.862	19.7816	19.7825			4	4	1.07446	0.671787	-0.125124	-2.06693
BTAF1	17.0567	16.8884	17.11	16.9985	17.0124	17.0441	17.0189	16.939			4	4	0.0662675	0.984547	0.00978327	0.186119
ARHGEF10	14.6631	14.6722	14.8758	14.2992	14.8413	14.3158	14.6345	14.5439			4	4	0.0988676	0.97521	0.0436983	0.269734
ARHGEF10L	14.6631	14.6722	14.8758	14.2992	14.8413	14.3158	14.6345	14.5439			4	4	0.0988676	0.97521	0.0436983	0.269734
ZNF609	11.5272	12.5416	12.2538	11.4552	11.8057	11.8253	11.9087	11.8801			4	3	0.124185	0.964893	0.0894794	0.33183
SPTBN2	15.965	15.9535	16.2068	16.0992	15.8109	15.9463	16.2017	16.1752			4	4	0.0725789	0.981635	0.0225756	0.202659
SEC16A	18.5509	18.6175	18.532	18.5924	18.5715	18.4753	18.5835	18.4804			4	4	0.621571	0.779623	0.0455017	1.30715
PLXNB2	17.739	17.8021	17.852	17.7696	17.8779	17.9169	17.8799	17.8787			4	4	2.02764	0.526788	-0.0976691	-3.76136
KHNYN	16.3261	15.9416	16.1984	15.7694	16.3246	16.2143	16.2533	16.1326			4	4	0.623098	0.780876	-0.172306	-1.30979
U2SURP	20.2598	20.3137	20.3312	20.4057	20.2358	20.2845	20.3587	20.3757			4	4	0.116358	0.969988	0.013905	0.312874
SETD1A	16.2798	16.0104	16.2358	16.2463	16.1763	16.1422	16.1206	16.1958			4	4	0.214597	0.944431	0.0343404	0.537745
SYNJ2	14.8433	14.67	14.8968	14.6823	14.3975	14.5294	14.611	14.6232			4	4	1.62902	0.603687	0.232836	3.01674
KIF3B	16.1242	16.1438	16.0945	16.1289	15.8144	16.119	16.2059	16.1533			4	4	0.225343	0.941752	0.0497391	0.560875
PFAS	17.4651	17.4261	17.4591	17.4109	17.5467	17.5125	17.4527	17.4577			4	4	1.03318	0.674816	-0.0521455	-1.9983
NACAD	20.8776	21.0755	20.7176	21.2342	20.9934	21.1138	21.0956	21.059			4	4	0.327034	0.905608	-0.0892344	-0.769236
ANKRD28	17.2841	17.2405	17.4861	17.5013	17.3538	17.3656	17.5868	17.6066			4	4	0.471389	0.848571	-0.100194	-1.04154
ARHGEF11	21.8727	21.5031	21.7144	21.5338	21.7578	21.6409	21.5291	21.291			4	4	0.327639	0.905628	0.101322	0.770426
KIAA0391	17.0869	16.8895	16.9252	16.9422	17.1047	16.9744	17.0116	16.9791			4	4	0.486158	0.844057	-0.0565047	-1.0683
CHUK	17.2429	17.1371	17.3681	17.2069	17.497	17.2324	17.1389	17.2015			4	4	0.115108	0.970923	-0.0286922	-0.309827
LSM1	22.6215	22.3786	22.4074	22.5921	22.8483	22.7694	22.5991	22.5003			4	4	0.902568	0.7047	-0.179377	-1.7813
NPC1	16.9785	16.9262	17.0052	17.0556	16.6946	17.0309	17.1581	17.1075			4	4	0.0203115	0.997671	-0.00644016	-0.0597335
AGPAT2	17.8082	17.9186	18.144	17.7671	18.0771	18.0436	17.7525	17.813			4	4	0.0355714	0.990732	-0.012074	-0.102949
DEGS1	17.2876	17.0178	16.9565	17.0624	16.418	17.0805	16.8203	17.2323			4	4	0.451554	0.857283	0.193285	1.00533
SCAMP2	17.7564	17.6349	17.4313	17.4709	17.4933	17.4312	17.4011	17.5792			4	4	0.528499	0.822803	0.0971723	1.14416
ARPC1B	19.544	19.7475	19.6974	19.8405	19.5532	19.5469	19.8337	19.7217			4	4	0.182142	0.950571	0.043458	0.46631
ARPC2	19.9167	20.0719	19.9957	19.9601	20.0142	20.0451	20.0653	20.0511			4	4	0.83707	0.721657	-0.0577955	-1.67217
ARPC3	19.1825	19.256	19.2491	19.3394	18.8267	19.0287	19.3141	19.3358			4	4	0.467384	0.848324	0.13043	1.03425
BET1	16.0846	15.8937	15.758	15.6661	15.9483	16.1788	16.0314	16.3524			4	4	1.14263	0.637229	-0.277105	-2.18056
ZBTB7B	15.5951	14.8763	15.7192	15.3935	15.6888	15.6035	15.6365	15.7883			4	4	0.728483	0.75553	-0.28324	-1.48979
POLR1C	18.2431	18.3617	18.4719	18.5519	18.3923	18.6363	18.5703	18.4213			4	4	0.503037	0.832696	-0.0979071	-1.09869
PLSCR1	17.6924	16.9577	17.0341	16.8956	17.5281	17.3797	17.0277	17.4184			4	4	0.397117	0.882685	-0.193544	-0.904153
TRIM24	17.1415	17.1451	16.9439	17.2379	17.1245	17.107	17.0017	16.9852			4	4	0.381636	0.88821	0.0624795	0.874842
PGRMC2	19.2752	19.1977	19.3791	19.2633	19.1411	19.0965	19.3397	19.4324			4	4	0.110668	0.97049	0.0264034	0.298961
VILL	14.323	14.8224	14.6868	14.4745	14.2759	14.577	14.6328	14.946			4	4	0.0629108	0.98633	-0.0312653	-0.177248
PFDN6	19.9329	19.8848	19.6909	19.8496	19.7506	19.7426	19.8151	19.7609			4	4	0.626465	0.780117	0.0722375	1.31561
WDR46	16.3298	16.5136	16.3826	16.3303	16.2859	16.5869	16.5402	16.5307			4	4	0.562361	0.808958	-0.0968566	-1.204
NKRF	16.7272	16.889	16.7883	16.7672	16.7341	16.834	16.7276	16.7941			4	4	0.187655	0.950947	0.0204802	0.478621
GNPAT	18.0613	18.1279	18.07	18.0013	18.3407	18.2526	18.3288	18.1668			4	4	2.30734	0.490296	-0.207081	-4.33015
LAMA5	18.217	18.0421	18.0322	18.0377	18.3211	17.98	17.8105	17.8456			4	4	0.314469	0.910216	0.0929351	0.744387
CASC3	16.6212	16.7317	16.3702	16.657	16.5276	17.0162	16.1114	17.0158			4	4	0.116599	0.970298	-0.0726995	-0.31346
MRPS12	15.7417	16.2289	15.6946	15.8538	15.8745	16.0459	15.9352	15.9813			4	4	0.257641	0.930744	-0.0794952	-0.628991
NDUFA1	16.1061	15.9782	15.7009	15.5859	16.1331	15.8333	15.3813	16.2136			4	4	0.0764879	0.981037	-0.0475659	-0.212815
ACOX3	16.5805	16.3986	16.6825	16.5895	16.6693	16.8137	16.7952	16.7665			4	4	1.58483	0.583789	-0.19838	-2.93811
RER1	18.5318	18.5466	18.7788	18.5676	18.2532	18.371	18.3894	18.6389			4	4	0.996151	0.683602	0.193091	1.93679
SURF4	19.2221	19.0272	19.1503	18.9566	20.3758	19.455	18.9963	18.8972			4	4	0.447517	0.858701	-0.342059	-0.997918
MAPK13	18.0718	18.1732	18.0912	18.0852	17.943	17.8927	18.1006	18.0664			4	4	0.986645	0.684603	0.104662	1.921
SPTLC1	18.5181	18.6931	18.6703	18.5126	18.8197	18.9644	18.7523	18.7141			4	4	1.57616	0.579826	-0.214081	-2.92274
SPTLC2	18.9733	18.8885	18.9683	18.9944	19.079	19.0076	19.0272	19.0008			4	4	1.32279	0.588221	-0.0725546	-2.48385
OGT	18.6075	18.7204	18.559	18.8285	18.6574	18.7029	18.6173	18.5255			4	4	0.315762	0.910651	0.0531092	0.746955
PMM2	18.9547	19.0752	19.0807	18.9605	18.8603	18.9613	19.0169	19.0723			4	4	0.29361	0.916601	0.0400782	0.70263
CTAGE5	17.8301	17.8307	17.8087	17.6443	17.759	17.6875	17.8571	17.9586			4	4	0.197257	0.950428	-0.0371008	-0.499888
MIA2	17.8301	17.8307	17.8087	17.6443	17.759	17.6875	17.8571	17.9586			4	4	0.197257	0.950428	-0.0371008	-0.499888
HMGB3	20.5098	20.3672	20.413	20.3257	20.4754	20.5198	20.5241	20.3941			4	4	0.732384	0.757878	-0.0744128	-1.49639
PPM1G	18.2893	18.4796	18.3334	18.4748	18.1877	18.3921	18.2967	18.3896			4	4	0.522056	0.824212	0.0777483	1.13269
INPPL1	17.3483	17.4225	17.5046	17.4194	17.606	17.5749	17.4906	17.1043			4	4	0.0596291	0.986254	-0.0202475	-0.168525
EIF3D	19.779	19.8511	19.803	19.8415	19.8042	19.9187	19.7928	19.8284			4	4	0.208539	0.947651	-0.017375	-0.524597
EIF3H	19.8046	19.8906	19.6852	19.7453	20.048	19.9081	19.7011	19.5928			4	4	0.102951	0.975061	-0.031117	-0.279905
HDAC3	15.686	15.6064	15.7176	15.433	15.8179	15.864	15.5735	15.8092			4	4	0.855777	0.718629	-0.155431	-1.70338
NVL	17.3145	17.3804	17.5746	17.5054	17.3377	17.3132	17.3834	17.4903			4	4	0.386602	0.887365	0.0625644	0.884271
BCAT2	18.8794	18.6331	18.717	18.6759	18.8335	18.6658	18.6015	18.6014			4	4	0.273377	0.922958	0.050796	0.661475
BIRC5	15.6006	14.9877	14.8787	14.9319	15.7007	15.4219	14.6223	14.8614			4	4	0.0612806	0.986287	-0.0518596	-0.172921
IPO8	16.3924	16.8123	16.9583	16.9679	16.5847	16.7003	16.8167	16.9293			4	4	0.0572658	0.988636	0.0249786	0.162211
STX7	18.5291	18.6873	18.6087	18.4936	18.6506	18.8914	18.7553	18.7556			4	4	1.50516	0.556013	-0.183564	-2.79793
SLC16A3	19.3034	19.2216	19.2023	19.2294	19.4325	19.2645	19.2401	19.0835			4	4	0.0769636	0.981273	-0.0160079	-0.214046
SLC31A1	17.0609	16.7811	17.1102	17.1318	16.494	16.8452	16.9297	16.2			4	4	1.13195	0.640912	0.403752	2.16272
ABCC3	16.5804	16.1754	16.3175	15.9154	16.6098	16.153	16.4116	16.1911			4	4	0.215349	0.943923	-0.094233	-0.539371
ABCC4	17.6785	17.6657	17.8485	17.7475	17.7041	17.686	17.8016	17.6975			4	4	0.0938401	0.978119	0.0127668	0.257122
CD3EAP	17.814	17.847	17.7159	17.8837	17.6177	17.6254	17.786	17.9314			4	4	0.397727	0.882614	0.0750322	0.905302
P4HA2	18.0943	17.7813	17.5484	17.7107	17.7896	17.7276	17.6372	17.622			4	4	0.312292	0.909268	0.0895958	0.740059
YKT6	19.0403	18.9186	18.9425	18.9428	19.0147	18.9292	18.8128	18.9099			4	4	0.393342	0.884503	0.044373	0.897028
NUPL2	16.1304	16.1628	16.0558	16.3974	15.9415	15.9296	16.3531	16.1145			4	4	0.356159	0.89359	0.101934	0.826022
ARPC5	20.035	20.2227	20.1632	20.0843	19.7606	20.0142	19.9877	20.154			4	4	0.79962	0.724855	0.147202	1.60952
POLR2D	17.2619	16.8249	17.035	16.723	17.2932	17.5546	17.1477	17.1928			4	4	1.17582	0.634075	-0.335879	-2.23605
PDPK1	16.2766	16.495	16.2915	16.3049	16.4972	16.6114	16.5341	16.4292			4	4	1.48142	0.548299	-0.175961	-2.75653
TAPBP	18.5781	18.3495	18.2949	18.1348	18.4719	18.2877	18.3264	18.1525			4	4	0.0962112	0.977261	0.0296793	0.263082
RNF113A	15.0306	15.191	15.4035	15.2207	14.9753	15.2652	15.1862	15.5938			4	4	0.107909	0.972102	-0.0436559	-0.292174
KDM6A	16.0669	15.8901	16.2062	16.0963	15.7017	15.8458	16.097	15.5164			4	4	1.02034	0.679488	0.274626	1.97697
DHX15	20.7293	20.7282	20.6874	20.6978	20.8711	20.7962	20.744	20.6138			4	4	0.356265	0.893732	-0.0456219	-0.826227
RNMT	17.7511	18.029	17.9908	17.8693	17.8885	17.9991	18.1291	18.0554			4	4	0.638208	0.775155	-0.108013	-1.33585
ZZEF1	14.6495	14.667	14.6349	13.9952	14.5871	14.3912	13.9706	14.7125			4	4	0.114777	0.970769	0.0712945	0.309021
ASAP2	15.5916	15.8942	15.8136	15.9549	15.6451	15.8535	15.8278	16.2797			4	4	0.226575	0.941644	-0.0879405	-0.563511
TTI1	14.9796	15.9035	15.8545	15.3267	16.5664	17.0036	15.8154	14.7781			4	4	0.438118	0.862669	-0.524787	-0.980611
RRP8	17.5409	17.1633	17.5201	17.3822	17.2864	17.3641	17.4092	17.1918			4	4	0.392509	0.884941	0.0887427	0.895455
SIPA1L1	14.8325	14.77	15.1487	15.0055	14.5879	15.1174	15.3334	15.2287			4	4	0.284617	0.920614	-0.127657	-0.684419
CYB5B	19.6122	19.4493	19.4669	19.5679	19.7017	19.8522	19.6497	19.5165			4	4	1.00739	0.679821	-0.155923	-1.95545
PRPF4	19.007	18.8912	18.9872	19.0174	18.804	18.8464	18.8749	18.8979			4	4	1.84033	0.540463	0.119902	3.40295
NDUFS4	17.4911	17.98	17.8018	17.6813	17.4211	17.4862	17.6775	17.6906			4	4	0.662617	0.770709	0.169718	1.37775
DYNC1LI2	19.3439	19.1284	19.3354	19.1961	19.3294	19.1753	19.2298	19.2076			4	4	0.0896353	0.9782	0.0154366	0.246498
PSMD3	20.013	20.0921	20.0085	20.1203	20.0021	20.0514	20.0747	20.0777			4	4	0.0757577	0.981287	0.00699043	0.210923
RBFOX2	17.0082	17.0923	16.8314	16.9359	17.3678	17.1998	16.9374	17.16			4	4	0.978942	0.688966	-0.199293	-1.90821
PAPSS1	19.1494	19.1267	19.1628	19.0698	19.1675	19.1063	19.1265	19.022			4	4	0.23692	0.935901	0.0215874	0.585524
ZW10	17.3264	17.3045	17.2711	17.2824	17.2472	17.2976	17.287	17.3268			4	4	0.117286	0.969593	0.00646544	0.315132
SPINT1	17.0653	17.2735	17.3132	17.1672	16.9059	17.0616	17.1409	17.2763			4	4	0.525324	0.825189	0.108606	1.13851
B4GALT5	19.4034	19.6779	19.4677	19.7606	17.5859	19.3032	19.259	18.7647			4	4	1.08097	0.673726	0.849225	2.07777
SART1	17.5148	17.4022	17.2951	17.376	17.2408	17.3198	17.2763	17.4151			4	4	0.690143	0.756898	0.0840259	1.42474
SPINT2	18.675	18.4243	18.0588	18.2663	18.1824	18.3276	17.9203	18.2744			4	4	0.524032	0.825973	0.179913	1.13621
GPAA1	18.7314	18.574	18.6461	18.7474	18.769	18.6381	18.6478	18.5415			4	4	0.159931	0.952996	0.0256243	0.415912
DAPK3	16.4734	16.5258	16.4558	16.5277	16.4589	16.4766	16.5333	16.4918			4	4	0.0823622	0.978959	0.00552368	0.227954
AP5Z1	15.0726	14.8376	15.1051	15.2404	14.9571	15.0091	15.1449	14.9916			4	4	0.157205	0.954582	0.0382233	0.409635
PPIP5K2	14.2766	14.2225	14.1367	14.2975	14.1314	13.9443	14.4563	13.9018			4	4	0.422575	0.871182	0.124885	0.951816
MAP3K7	16.0727	15.8941	15.9357	15.8973	15.8152	15.8494	15.9202	15.9071			4	4	0.782551	0.726746	0.0769777	1.58089
EEF1E1	20.2482	20.297	20.1629	20.2059	20.275	20.1022	20.2255	20.3121			4	4	0.00105486	1	-0.000171185	-0.00316926
WDR62	15.7318	15.6697	15.7028	15.7187	15.6942	15.7904	15.7031	15.7088			4	4	0.295734	0.914007	-0.0183918	-0.706911
HNRNPR	20.6425	20.4753	20.5277	20.5044	20.5646	20.6159	20.6373	20.6069			4	4	0.872651	0.715754	-0.0686789	-1.73151
PRPF3	18.5408	18.6102	18.4642	18.5322	18.5568	18.626	18.5658	18.4919			4	4	0.231412	0.939138	-0.023263	-0.573831
TXNL1	19.4758	19.4832	19.4485	19.5568	19.2929	19.4497	19.4887	19.5546			4	4	0.312551	0.909189	0.0445809	0.740575
TPD52L2	19.4294	19.527	19.3855	19.5916	19.4494	19.4573	19.4774	19.483			4	4	0.13184	0.962497	0.0165782	0.350169
EMC8	18.3034	18.2446	18.3944	18.3627	18.4022	18.1549	18.065	18.3196			4	4	0.49737	0.837611	0.0908418	1.08851
ERI3	15.697	15.7801	15.8367	15.9592	16.0751	15.875	16.0764	16.1601			4	4	1.50078	0.547312	-0.228395	-2.79028
PRKRIR	14.5081	14.1335	14.9513	14.377	15.5717	15.1496	14.9157	15.0841			4	4	1.68184	0.57803	-0.687823	-3.11167
GRID2	16.1959	17.0401	15.9739	16.9497	16.0829	16.4745	16.6288	14.8274			4	4	0.503265	0.834167	0.536494	1.0991
FIBP	16.5711	16.6379	16.0882	16.2512	16.6131	16.306	16.5179	16.2714			4	4	0.0945713	0.9776	-0.0399976	-0.258962
EIF4G3	19.5206	19.4846	19.424	19.489	19.4271	19.4281	19.4011	19.3487			4	4	1.537	0.562042	0.0782914	2.85371
PPIH	19.3015	19.2152	19.1062	19.2588	19.226	19.1544	19.2137	19.0787			4	4	0.432932	0.864775	0.052237	0.971028
HTRA2	17.0806	16.9989	17.2328	17.0607	17.5587	17.4131	17.2246	17.1225			4	4	1.13406	0.642016	-0.23646	-2.16625
KLF4	16.4067	16.2914	16.7339	16.7146	16.4521	16.5472	16.8603	16.9825			4	4	0.468736	0.84878	-0.173856	-1.03672
OIP5	14.2584	14.4506	14.239	14.375	14.2465	14.0912	13.81	13.7703			4	4	1.51741	0.55555	0.351239	2.81935
AKR7A2	18.3761	18.1292	18.2031	18.1703	18.146	17.9694	18.2033	18.3133			4	4	0.284874	0.921498	0.0616641	0.684942
EPB41L2	18.7631	18.88	18.8003	18.9054	18.6938	18.8392	18.8224	18.8942			4	4	0.179229	0.950148	0.0247998	0.459773
TGOLN2	16.9933	16.8988	17.2232	16.9574	16.4654	16.6743	16.9017	17.0235			4	4	0.893843	0.706897	0.251959	1.76679
RAD51C	14.3005	14.778	14.601	14.8501	16.1143	16.2624	15.1933	14.134			4	4	0.774509	0.731409	-0.793618	-1.56738
LAMTOR5	16.8599	16.7661	16.652	17.0819	16.7331	16.9137	16.8037	17.0854			4	4	0.139788	0.959293	-0.0439725	-0.369014
B3GNT1	15.596	16.3089	16.1317	16.3691	16.1299	16.4295	16.3509	16.489			4	4	0.611506	0.785833	-0.24841	-1.28974
FOXO3	14.7449	14.8291	15.0274	14.9244	14.3414	14.3303	15.1293	15.0976			4	4	0.279347	0.923398	0.156764	0.673688
AKAP10	12.8583	12.881	12.5765	12.9869	12.8056	13.2081	13.031	13.9467			4	4	0.800127	0.724866	-0.422189	-1.61037
DENR	17.9818	17.9212	18.0233	17.741	17.5553	17.8166	17.8467	17.9096			4	4	0.646638	0.776874	0.134765	1.35035
XPOT	18.1524	17.8535	18.0437	17.8661	18.3879	18.0927	18.0274	18.2115			4	4	0.958825	0.689301	-0.200952	-1.8748
DNPH1	18.4219	18.1522	18.3375	18.2695	18.1297	18.2693	18.4169	17.8716			4	4	0.424331	0.870122	0.12343	0.95508
TIMM44	19.3617	19.2666	19.5563	19.4717	19.3586	19.329	19.5556	19.486			4	4	0.0794514	0.981069	-0.0182519	-0.220471
TRAPPC3	19.1675	19.1537	19.198	19.0792	19.2462	19.2394	19.0439	19.145			4	4	0.13323	0.960901	-0.0190291	-0.35348
CHMP2A	19.2882	19.1269	18.9456	18.917	18.9392	18.9681	18.8935	19.079			4	4	0.473947	0.84643	0.0994549	1.04619
NCK2	16.2248	15.8401	16.2224	16.3907	16.0191	16.2432	16.0615	16.3179			4	4	0.0225886	0.997898	0.00906873	0.0662681
PLRG1	17.3973	17.4353	17.5049	17.4119	17.3454	17.4059	17.4901	17.6184			4	4	0.167526	0.951141	-0.0276294	-0.433294
PRC1	16.4442	16.3718	15.8358	15.7253	16.7413	16.5338	16.1954	16.0281			4	4	0.531278	0.819904	-0.280382	-1.14909
RGS10	17.6777	17.4974	17.7113	17.8423	17.7235	17.9534	17.9281	17.1727			4	4	0.0214044	0.996838	-0.0122476	-0.0628736
ZNF207	19.7442	19.7041	19.7043	19.6605	19.281	19.5642	19.595	19.8179			4	4	0.585669	0.795875	0.138731	1.24481
NDUFB5	18.5269	18.5128	18.5188	18.4931	17.6716	18.5471	18.5052	18.6448			4	4	0.320797	0.908888	0.170725	0.75693
NDUFB3	18.2831	18.8838	18.3887	18.3303	18.3219	18.4858	18.5291	18.542			4	4	0.004063	1	0.00180149	0.0121652
NDUFA2	18.8498	18.7304	18.8888	19.018	19.1543	18.7536	19.0645	19.0109			4	4	0.553259	0.812341	-0.124049	-1.18798
LDB2	15.1326	13.9296	14.8093	14.8986	15.6076	16.3287	14.9018	15.8588			3	4	1.31477	0.589076	-0.981699	-2.47023
LDB1	15.1326	13.9296	14.8093	14.8986	15.6076	16.3287	14.9018	15.8588			3	4	1.31477	0.589076	-0.981699	-2.47023
ASNA1	19.143	19.1679	19.3035	19.3454	19.3386	19.4227	19.3732	19.2245			4	4	0.752491	0.745179	-0.0998101	-1.53033
BUB1	14.7462	14.8488	14.4583	14.5292	14.4935	14.5171	14.4956	14.3498			4	4	0.934052	0.693638	0.181639	1.83365
BUB3	20.6079	20.5833	20.4823	20.5626	20.5269	20.5452	20.5483	20.5069			4	4	0.417648	0.874639	0.0271668	0.942642
PPAP2C	16.3781	16.4571	16.3656	16.2994	16.4214	16.7332	16.3932	16.9188			4	4	0.941657	0.694095	-0.241611	-1.84628
ACTN4	23.4518	23.4348	23.4433	23.5308	23.4137	23.457	23.4477	23.4803			4	4	0.241339	0.933879	0.0155263	0.594863
GSTZ1	17.5635	17.3715	17.2756	17.3731	17.9983	17.4451	17.3726	17.2638			4	4	0.297608	0.913959	-0.124022	-0.710684
WBSCR22	16.8579	17.2849	16.966	17.2833	17.0044	17.2077	17.1994	17.3572			4	4	0.300473	0.912777	-0.0941234	-0.716441
TRIAP1	16.158	15.8541	16.0166	15.8229	16.0524	15.7152	16.0394	16.2667			4	4	0.154371	0.953875	-0.0555079	-0.403084
HTATSF1	16.66	16.7664	16.9282	16.9565	16.3918	16.7938	16.9978	16.9932			4	4	0.0761568	0.980911	0.0335999	0.211957
